"","TimePeriod","position","water_year","Node","Season","TimePercentage","Species","Life_Stage","Hydraulic","bottom_type","Suitability_Class"
"46","critical","MC",2013,"F319","Seasonal",99.9410377358491,"Steelhead","Migration","Velocity","Concrete","High"
"47","critical","MC",2014,"F319","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Concrete","High"
"48","critical","MC",2015,"F319","Seasonal",99.9608763693271,"Steelhead","Migration","Velocity","Concrete","High"
"49","critical","MC",2016,"F319","Seasonal",99.6462264150943,"Steelhead","Migration","Velocity","Concrete","High"
"50","critical","MC",2010,"F34D","Seasonal",99.2924528301887,"Steelhead","Migration","Velocity","Concrete","High"
"51","critical","MC",2011,"F34D","Seasonal",99.8630672926448,"Steelhead","Migration","Velocity","Concrete","High"
"52","critical","MC",2012,"F34D","Seasonal",99.9410377358491,"Steelhead","Migration","Velocity","Concrete","High"
"53","critical","MC",2013,"F34D","Seasonal",99.8034591194968,"Steelhead","Migration","Velocity","Concrete","High"
"54","critical","MC",2014,"F34D","Seasonal",99.7838050314465,"Steelhead","Migration","Velocity","Concrete","High"
"55","critical","MC",2015,"F34D","Seasonal",99.6870109546166,"Steelhead","Migration","Velocity","Concrete","High"
"56","critical","MC",2016,"F34D","Seasonal",99.3907232704402,"Steelhead","Migration","Velocity","Concrete","High"
"57","critical","MC",2010,"F37BHigh","Seasonal",21.4622641509434,"Steelhead","Migration","Velocity","Soft","Low"
"58","critical","MC",2011,"F37BHigh","Seasonal",12.2848200312989,"Steelhead","Migration","Velocity","Soft","Low"
"59","critical","MC",2012,"F37BHigh","Seasonal",16.1163522012579,"Steelhead","Migration","Velocity","Soft","Low"
"60","critical","MC",2013,"F37BHigh","Seasonal",7.7437106918239,"Steelhead","Migration","Velocity","Soft","Low"
"61","critical","MC",2014,"F37BHigh","Seasonal",15.0157232704403,"Steelhead","Migration","Velocity","Soft","Low"
"62","critical","MC",2015,"F37BHigh","Seasonal",13.5954616588419,"Steelhead","Migration","Velocity","Soft","Low"
"63","critical","MC",2016,"F37BHigh","Seasonal",23.8993710691824,"Steelhead","Migration","Velocity","Soft","Low"
"64","critical","LOB",2010,"F37BLow","Seasonal",35.6918238993711,"Steelhead","Migration","Velocity","Soft","Partial"
"65","critical","LOB",2011,"F37BLow","Seasonal",20.8920187793427,"Steelhead","Migration","Velocity","Soft","Low"
"66","critical","LOB",2012,"F37BLow","Seasonal",29.3042452830189,"Steelhead","Migration","Velocity","Soft","Partial"
"67","critical","LOB",2013,"F37BLow","Seasonal",17.5314465408805,"Steelhead","Migration","Velocity","Soft","Low"
"68","critical","LOB",2014,"F37BLow","Seasonal",28.9897798742138,"Steelhead","Migration","Velocity","Soft","Partial"
"69","critical","LOB",2015,"F37BLow","Seasonal",27.4843505477308,"Steelhead","Migration","Velocity","Soft","Partial"
"70","critical","LOB",2016,"F37BLow","Seasonal",37.0479559748428,"Steelhead","Migration","Velocity","Soft","Partial"
"71","critical","MC",2010,"F37BLow","Seasonal",35.6918238993711,"Steelhead","Migration","Velocity","Soft","Partial"
"72","critical","MC",2011,"F37BLow","Seasonal",20.8920187793427,"Steelhead","Migration","Velocity","Soft","Low"
"73","critical","MC",2012,"F37BLow","Seasonal",29.3042452830189,"Steelhead","Migration","Velocity","Soft","Partial"
"74","critical","MC",2013,"F37BLow","Seasonal",17.5314465408805,"Steelhead","Migration","Velocity","Soft","Low"
"75","critical","MC",2014,"F37BLow","Seasonal",28.9897798742138,"Steelhead","Migration","Velocity","Soft","Partial"
"76","critical","MC",2015,"F37BLow","Seasonal",27.4843505477308,"Steelhead","Migration","Velocity","Soft","Partial"
"77","critical","MC",2016,"F37BLow","Seasonal",37.0479559748428,"Steelhead","Migration","Velocity","Soft","Partial"
"78","critical","ROB",2010,"F37BLow","Seasonal",35.6918238993711,"Steelhead","Migration","Velocity","Soft","Partial"
"79","critical","ROB",2011,"F37BLow","Seasonal",20.8920187793427,"Steelhead","Migration","Velocity","Soft","Low"
"80","critical","ROB",2012,"F37BLow","Seasonal",29.3042452830189,"Steelhead","Migration","Velocity","Soft","Partial"
"81","critical","ROB",2013,"F37BLow","Seasonal",17.5314465408805,"Steelhead","Migration","Velocity","Soft","Low"
"82","critical","ROB",2014,"F37BLow","Seasonal",28.9897798742138,"Steelhead","Migration","Velocity","Soft","Partial"
"83","critical","ROB",2015,"F37BLow","Seasonal",27.4843505477308,"Steelhead","Migration","Velocity","Soft","Partial"
"84","critical","ROB",2016,"F37BLow","Seasonal",37.0479559748428,"Steelhead","Migration","Velocity","Soft","Partial"
"85","critical","MC",2010,"F45B","Seasonal",6.01415094339623,"Steelhead","Migration","Velocity","Concrete","Low"
"86","critical","MC",2011,"F45B","Seasonal",2.79733959311424,"Steelhead","Migration","Velocity","Concrete","Low"
"87","critical","MC",2012,"F45B","Seasonal",2.67295597484277,"Steelhead","Migration","Velocity","Concrete","Low"
"88","critical","MC",2013,"F45B","Seasonal",1.61163522012579,"Steelhead","Migration","Velocity","Concrete","Low"
"89","critical","MC",2014,"F45B","Seasonal",1.72955974842767,"Steelhead","Migration","Velocity","Concrete","Low"
"90","critical","MC",2015,"F45B","Seasonal",0.978090766823161,"Steelhead","Migration","Velocity","Concrete","Low"
"91","critical","MC",2016,"F45B","Seasonal",6.81996855345912,"Steelhead","Migration","Velocity","Concrete","Low"
"92","critical","LOB",2010,"F57C","Seasonal",99.7051886792453,"Steelhead","Migration","Velocity","Soft","High"
"93","critical","LOB",2011,"F57C","Seasonal",99.8826291079812,"Steelhead","Migration","Velocity","Soft","High"
"94","critical","LOB",2012,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"95","critical","LOB",2013,"F57C","Seasonal",99.8427672955975,"Steelhead","Migration","Velocity","Soft","High"
"96","critical","LOB",2014,"F57C","Seasonal",99.8820754716981,"Steelhead","Migration","Velocity","Soft","High"
"97","critical","LOB",2015,"F57C","Seasonal",99.8043818466354,"Steelhead","Migration","Velocity","Soft","High"
"98","critical","LOB",2016,"F57C","Seasonal",99.6658805031446,"Steelhead","Migration","Velocity","Soft","High"
"99","critical","MC",2010,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"100","critical","MC",2011,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"101","critical","MC",2012,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"102","critical","MC",2013,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"103","critical","MC",2014,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"104","critical","MC",2015,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"105","critical","MC",2016,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"106","critical","ROB",2010,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"107","critical","ROB",2011,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"108","critical","ROB",2012,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"109","critical","ROB",2013,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"110","critical","ROB",2014,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"111","critical","ROB",2015,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"112","critical","ROB",2016,"F57C","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"113","critical","LOB",2010,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"114","critical","LOB",2011,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"115","critical","LOB",2012,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"116","critical","LOB",2013,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"117","critical","LOB",2014,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"118","critical","LOB",2015,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"119","critical","LOB",2016,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"120","critical","MC",2010,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"121","critical","MC",2011,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"122","critical","MC",2012,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"123","critical","MC",2013,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"124","critical","MC",2014,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"125","critical","MC",2015,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"126","critical","MC",2016,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"127","critical","ROB",2010,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"128","critical","ROB",2011,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"129","critical","ROB",2012,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"130","critical","ROB",2013,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"131","critical","ROB",2014,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"132","critical","ROB",2015,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"133","critical","ROB",2016,"GLEN","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"134","critical","MC",2010,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"135","critical","MC",2011,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"136","critical","MC",2012,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"137","critical","MC",2013,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"138","critical","MC",2014,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"139","critical","MC",2015,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"140","critical","MC",2016,"LA1","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"141","critical","LOB",2010,"LA11","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","High"
"142","critical","LOB",2011,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"143","critical","LOB",2012,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"144","critical","LOB",2013,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"145","critical","LOB",2014,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"146","critical","LOB",2015,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"147","critical","LOB",2016,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"148","critical","MC",2010,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"149","critical","MC",2011,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"150","critical","MC",2012,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"151","critical","MC",2013,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"152","critical","MC",2014,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"153","critical","MC",2015,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"154","critical","MC",2016,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"155","critical","ROB",2010,"LA11","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","High"
"156","critical","ROB",2011,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"157","critical","ROB",2012,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"158","critical","ROB",2013,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"159","critical","ROB",2014,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"160","critical","ROB",2015,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"161","critical","ROB",2016,"LA11","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"162","critical","MC",2010,"LA13","Seasonal",99.7444968553459,"Steelhead","Migration","Velocity","Concrete","High"
"163","critical","MC",2011,"LA13","Seasonal",99.1784037558685,"Steelhead","Migration","Velocity","Concrete","High"
"164","critical","MC",2012,"LA13","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"165","critical","MC",2013,"LA13","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"166","critical","MC",2014,"LA13","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"167","critical","MC",2015,"LA13","Seasonal",98.5719874804382,"Steelhead","Migration","Velocity","Concrete","High"
"168","critical","MC",2016,"LA13","Seasonal",100,"Steelhead","Migration","Velocity","Concrete","High"
"169","critical","LOB",2010,"LA14","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","High"
"170","critical","LOB",2011,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"171","critical","LOB",2012,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"172","critical","LOB",2013,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"173","critical","LOB",2014,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"174","critical","LOB",2015,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"175","critical","LOB",2016,"LA14","Seasonal",99.9803459119497,"Steelhead","Migration","Velocity","Soft","High"
"176","critical","MC",2010,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"177","critical","MC",2011,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"178","critical","MC",2012,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"179","critical","MC",2013,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"180","critical","MC",2014,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"181","critical","MC",2015,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"182","critical","MC",2016,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"183","critical","ROB",2010,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"184","critical","ROB",2011,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"185","critical","ROB",2012,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"186","critical","ROB",2013,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"187","critical","ROB",2014,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"188","critical","ROB",2015,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"189","critical","ROB",2016,"LA14","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"190","critical","LOB",2010,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"191","critical","LOB",2011,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"192","critical","LOB",2012,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"193","critical","LOB",2013,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"194","critical","LOB",2014,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"195","critical","LOB",2015,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"196","critical","LOB",2016,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"197","critical","MC",2010,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"198","critical","MC",2011,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"199","critical","MC",2012,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"200","critical","MC",2013,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"201","critical","MC",2014,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"202","critical","MC",2015,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"203","critical","MC",2016,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"204","critical","ROB",2010,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"205","critical","ROB",2011,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"206","critical","ROB",2012,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"207","critical","ROB",2013,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"208","critical","ROB",2014,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"209","critical","ROB",2015,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"210","critical","ROB",2016,"LA2","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"211","critical","LOB",2010,"LA20","Seasonal",99.3907232704402,"Steelhead","Migration","Velocity","Soft","High"
"212","critical","LOB",2011,"LA20","Seasonal",91.9600938967136,"Steelhead","Migration","Velocity","Soft","High"
"213","critical","LOB",2012,"LA20","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"214","critical","LOB",2013,"LA20","Seasonal",94.4772012578616,"Steelhead","Migration","Velocity","Soft","High"
"215","critical","LOB",2014,"LA20","Seasonal",84.0801886792453,"Steelhead","Migration","Velocity","Soft","High"
"216","critical","LOB",2015,"LA20","Seasonal",70.481220657277,"Steelhead","Migration","Velocity","Soft","Partial"
"217","critical","LOB",2016,"LA20","Seasonal",69.437893081761,"Steelhead","Migration","Velocity","Soft","Partial"
"218","critical","MC",2010,"LA20","Seasonal",99.3907232704402,"Steelhead","Migration","Velocity","Soft","High"
"219","critical","MC",2011,"LA20","Seasonal",91.9600938967136,"Steelhead","Migration","Velocity","Soft","High"
"220","critical","MC",2012,"LA20","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"221","critical","MC",2013,"LA20","Seasonal",94.4772012578616,"Steelhead","Migration","Velocity","Soft","High"
"222","critical","MC",2014,"LA20","Seasonal",84.0801886792453,"Steelhead","Migration","Velocity","Soft","High"
"223","critical","MC",2015,"LA20","Seasonal",70.481220657277,"Steelhead","Migration","Velocity","Soft","Partial"
"224","critical","MC",2016,"LA20","Seasonal",69.437893081761,"Steelhead","Migration","Velocity","Soft","Partial"
"225","critical","ROB",2010,"LA20","Seasonal",99.3907232704402,"Steelhead","Migration","Velocity","Soft","High"
"226","critical","ROB",2011,"LA20","Seasonal",91.9600938967136,"Steelhead","Migration","Velocity","Soft","High"
"227","critical","ROB",2012,"LA20","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"228","critical","ROB",2013,"LA20","Seasonal",94.4772012578616,"Steelhead","Migration","Velocity","Soft","High"
"229","critical","ROB",2014,"LA20","Seasonal",84.0801886792453,"Steelhead","Migration","Velocity","Soft","High"
"230","critical","ROB",2015,"LA20","Seasonal",70.481220657277,"Steelhead","Migration","Velocity","Soft","Partial"
"231","critical","ROB",2016,"LA20","Seasonal",69.437893081761,"Steelhead","Migration","Velocity","Soft","Partial"
"232","critical","LOB",2010,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"233","critical","LOB",2011,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"234","critical","LOB",2012,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"235","critical","LOB",2013,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"236","critical","LOB",2014,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"237","critical","LOB",2015,"LA202","Seasonal",99.9021909233177,"Steelhead","Migration","Velocity","Soft","High"
"238","critical","LOB",2016,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"239","critical","MC",2010,"LA202","Seasonal",99.3710691823899,"Steelhead","Migration","Velocity","Soft","High"
"240","critical","MC",2011,"LA202","Seasonal",99.6478873239437,"Steelhead","Migration","Velocity","Soft","High"
"241","critical","MC",2012,"LA202","Seasonal",99.8034591194968,"Steelhead","Migration","Velocity","Soft","High"
"242","critical","MC",2013,"LA202","Seasonal",99.7444968553459,"Steelhead","Migration","Velocity","Soft","High"
"243","critical","MC",2014,"LA202","Seasonal",99.7444968553459,"Steelhead","Migration","Velocity","Soft","High"
"244","critical","MC",2015,"LA202","Seasonal",99.5696400625978,"Steelhead","Migration","Velocity","Soft","High"
"245","critical","MC",2016,"LA202","Seasonal",99.1548742138365,"Steelhead","Migration","Velocity","Soft","High"
"246","critical","ROB",2010,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"247","critical","ROB",2011,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"248","critical","ROB",2012,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"249","critical","ROB",2013,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"250","critical","ROB",2014,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"251","critical","ROB",2015,"LA202","Seasonal",99.9021909233177,"Steelhead","Migration","Velocity","Soft","High"
"252","critical","ROB",2016,"LA202","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"253","critical","LOB",2010,"LA3","Seasonal",99.5676100628931,"Steelhead","Migration","Velocity","Soft","High"
"254","critical","LOB",2011,"LA3","Seasonal",99.9608763693271,"Steelhead","Migration","Velocity","Soft","High"
"255","critical","LOB",2012,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"256","critical","LOB",2013,"LA3","Seasonal",99.9213836477987,"Steelhead","Migration","Velocity","Soft","High"
"257","critical","LOB",2014,"LA3","Seasonal",99.9606918238994,"Steelhead","Migration","Velocity","Soft","High"
"258","critical","LOB",2015,"LA3","Seasonal",99.9217527386541,"Steelhead","Migration","Velocity","Soft","High"
"259","critical","LOB",2016,"LA3","Seasonal",99.5676100628931,"Steelhead","Migration","Velocity","Soft","High"
"260","critical","MC",2010,"LA3","Seasonal",99.2138364779874,"Steelhead","Migration","Velocity","Soft","High"
"261","critical","MC",2011,"LA3","Seasonal",99.9021909233177,"Steelhead","Migration","Velocity","Soft","High"
"262","critical","MC",2012,"LA3","Seasonal",100,"Steelhead","Migration","Velocity","Soft","High"
"263","critical","MC",2013,"LA3","Seasonal",99.8231132075472,"Steelhead","Migration","Velocity","Soft","High"
"264","critical","MC",2014,"LA3","Seasonal",99.8231132075472,"Steelhead","Migration","Velocity","Soft","High"
"265","critical","MC",2015,"LA3","Seasonal",99.7652582159624,"Steelhead","Migration","Velocity","Soft","High"
"266","critical","MC",2016,"LA3","Seasonal",99.2138364779874,"Steelhead","Migration","Velocity","Soft","High"
"267","critical","ROB",2010,"LA3","Seasonal",99.5676100628931,"Steelhead","Migration","Velocity","Soft","High"
