"","pos_code","Node","Species","Life_Stage","Hydraulic","TimePeriod","position","Overall_Class_Year","sp_code","ClassOrder","Check_Class"
"256","F57C_LOB","F57C","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"257","F57C_LOB","F57C","SAS","Juvenile","Depth","critical","LOB","High","SAS_Juvenile","3","High"
"258","F57C_LOB","F57C","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"259","F57C_LOB","F57C","Typha","Adult","Depth","Annual","LOB","High","Typha_Adult","3","Partial"
"260","F57C_LOB","F57C","Willow","Adult","StreamPower","Annual","LOB","High","Willow_Adult","3","High"
"261","F57C_LOB","F57C","SAS","Adult","Depth","Annual","LOB","High","SAS_Adult","3","Partial"
"262","F57C_LOB","F57C","SAS","Adult","Velocity","Annual","LOB","Partial","SAS_Adult","2","Partial"
"263","F57C_LOB","F57C","Cladophora","Adult","Velocity","critical","LOB","High","Cladophora_Adult","3","High"
"264","F57C_LOB","F57C","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","High"
"265","F57C_LOB","F57C","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","High"
"266","F57C_LOB","F57C","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","High"
"267","F57C_MC","F57C","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"268","F57C_MC","F57C","SAS","Juvenile","Depth","critical","MC","Partial","SAS_Juvenile","2","Partial"
"269","F57C_MC","F57C","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"270","F57C_MC","F57C","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"271","F57C_MC","F57C","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"272","F57C_MC","F57C","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"273","F57C_MC","F57C","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"274","F57C_MC","F57C","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"275","F57C_MC","F57C","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"276","F57C_MC","F57C","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"277","F57C_MC","F57C","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"278","F57C_MC","F57C","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"279","F57C_MC","F57C","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"280","F57C_MC","F57C","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"281","F57C_MC","F57C","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"282","F57C_MC","F57C","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"283","F57C_MC","F57C","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"284","F57C_MC","F57C","Steelhead","Migration","Depth","critical","MC","High","Steelhead_Migration","3","High"
"285","F57C_MC","F57C","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
"286","F57C_ROB","F57C","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","Low"
"287","F57C_ROB","F57C","Willow","Seedling","Depth","critical","ROB","Low","Willow_Seedling","1","Low"
"288","F57C_ROB","F57C","Willow","Adult","StreamPower","Annual","ROB","High","Willow_Adult","3","High"
"289","F57C_ROB","F57C","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"290","F57C_ROB","F57C","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"291","F57C_ROB","F57C","Cladophora","Adult","Depth","critical","ROB","Low","Cladophora_Adult","1","Low"
"292","F57C_ROB","F57C","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"293","F57C_ROB","F57C","Typha","Adult","Velocity","Annual","ROB","High","Typha_Adult","3","Low"
"294","F57C_ROB","F57C","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"295","F57C_ROB","F57C","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"296","F57C_ROB","F57C","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"297","F57C_ROB","F57C","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"298","F57C_ROB","F57C","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"299","F57C_ROB","F57C","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"300","F57C_ROB","F57C","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"301","F57C_ROB","F57C","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","Low"
"302","F57C_ROB","F57C","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"303","F57C_ROB","F57C","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"304","F57C_ROB","F57C","SAS","Juvenile","Depth","critical","ROB","Partial","SAS_Juvenile","2","Partial"
"305","GLEN_LOB","GLEN","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"306","GLEN_LOB","GLEN","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Partial"
"307","GLEN_LOB","GLEN","SAS","Adult","Velocity","Annual","LOB","Partial","SAS_Adult","2","Partial"
"308","GLEN_LOB","GLEN","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"309","GLEN_LOB","GLEN","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"310","GLEN_LOB","GLEN","Willow","Adult","StreamPower","Annual","LOB","High","Willow_Adult","3","High"
"311","GLEN_LOB","GLEN","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"312","GLEN_LOB","GLEN","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"313","GLEN_LOB","GLEN","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","Low"
"314","GLEN_LOB","GLEN","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Low"
"315","GLEN_LOB","GLEN","SAS","Juvenile","Depth","critical","LOB","High","SAS_Juvenile","3","High"
"316","GLEN_LOB","GLEN","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"317","GLEN_LOB","GLEN","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Partial"
"318","GLEN_LOB","GLEN","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"319","GLEN_LOB","GLEN","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"320","GLEN_LOB","GLEN","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","High"
"321","GLEN_LOB","GLEN","Steelhead","Migration","Depth","critical","LOB","High","Steelhead_Migration","3","High"
"322","GLEN_LOB","GLEN","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","High"
"323","GLEN_LOB","GLEN","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"324","GLEN_MC","GLEN","Typha","Adult","Velocity","Annual","MC","Low","Typha_Adult","1","Low"
"325","GLEN_MC","GLEN","Typha","Adult","Depth","Annual","MC","Low","Typha_Adult","1","Low"
"326","GLEN_MC","GLEN","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"327","GLEN_MC","GLEN","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"328","GLEN_MC","GLEN","Cladophora","Adult","Depth","critical","MC","Low","Cladophora_Adult","1","Low"
"329","GLEN_MC","GLEN","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"330","GLEN_MC","GLEN","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"331","GLEN_MC","GLEN","SAS","Juvenile","Depth","critical","MC","Partial","SAS_Juvenile","2","Partial"
"332","GLEN_MC","GLEN","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"333","GLEN_MC","GLEN","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"334","GLEN_MC","GLEN","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"335","GLEN_MC","GLEN","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"336","GLEN_MC","GLEN","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"337","GLEN_MC","GLEN","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"338","GLEN_MC","GLEN","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","Low"
"339","GLEN_MC","GLEN","Willow","Seedling","Depth","critical","MC","Low","Willow_Seedling","1","Low"
"340","GLEN_MC","GLEN","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"341","GLEN_MC","GLEN","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"342","GLEN_MC","GLEN","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"343","GLEN_ROB","GLEN","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Partial"
"344","GLEN_ROB","GLEN","SAS","Adult","Velocity","Annual","ROB","Partial","SAS_Adult","2","Partial"
"345","GLEN_ROB","GLEN","Willow","Seedling","Depth","critical","ROB","Low","Willow_Seedling","1","Low"
"346","GLEN_ROB","GLEN","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","Low"
"347","GLEN_ROB","GLEN","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"348","GLEN_ROB","GLEN","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"349","GLEN_ROB","GLEN","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"350","GLEN_ROB","GLEN","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"351","GLEN_ROB","GLEN","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"352","GLEN_ROB","GLEN","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"353","GLEN_ROB","GLEN","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"354","GLEN_ROB","GLEN","Typha","Seedling","Depth","critical","ROB","Partial","Typha_Seedling","2","Partial"
"355","GLEN_ROB","GLEN","Steelhead","Smolts","Depth","critical","ROB","Partial","Steelhead_Smolts","2","Partial"
"356","GLEN_ROB","GLEN","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"357","GLEN_ROB","GLEN","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","Low"
"358","GLEN_ROB","GLEN","SAS","Juvenile","Depth","critical","ROB","Partial","SAS_Juvenile","2","Partial"
"359","GLEN_ROB","GLEN","Willow","Adult","StreamPower","Annual","ROB","High","Willow_Adult","3","High"
"360","GLEN_ROB","GLEN","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"361","GLEN_ROB","GLEN","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"362","LA1_MC","LA1","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"363","LA1_MC","LA1","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"364","LA1_MC","LA1","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"365","LA1_MC","LA1","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"366","LA1_MC","LA1","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"367","LA1_MC","LA1","Typha","Adult","Depth","Annual","MC","High","Typha_Adult","3","Partial"
"368","LA1_MC","LA1","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"369","LA1_MC","LA1","SAS","Juvenile","Depth","critical","MC","High","SAS_Juvenile","3","High"
"370","LA1_MC","LA1","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"371","LA1_MC","LA1","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"372","LA1_MC","LA1","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"373","LA1_MC","LA1","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"374","LA1_MC","LA1","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
"375","LA1_MC","LA1","Steelhead","Migration","Depth","critical","MC","High","Steelhead_Migration","3","High"
"376","LA1_MC","LA1","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"377","LA1_MC","LA1","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"378","LA1_MC","LA1","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"379","LA1_MC","LA1","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"380","LA1_MC","LA1","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"381","LA11_LOB","LA11","Cladophora","Adult","Depth","critical","LOB","Low","Cladophora_Adult","1","Low"
"382","LA11_LOB","LA11","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","Low"
"383","LA11_LOB","LA11","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"384","LA11_LOB","LA11","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"385","LA11_LOB","LA11","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"386","LA11_LOB","LA11","Typha","Adult","Velocity","Annual","LOB","High","Typha_Adult","3","Low"
"387","LA11_LOB","LA11","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"388","LA11_LOB","LA11","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Low"
"389","LA11_LOB","LA11","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"390","LA11_LOB","LA11","Willow","Adult","StreamPower","Annual","LOB","High","Willow_Adult","3","High"
"391","LA11_LOB","LA11","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"392","LA11_LOB","LA11","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"393","LA11_LOB","LA11","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"394","LA11_LOB","LA11","Willow","Seedling","Depth","critical","LOB","Low","Willow_Seedling","1","Low"
"395","LA11_LOB","LA11","Willow","Seedling","Shear","critical","LOB","Low","Willow_Seedling","1","Low"
"396","LA11_LOB","LA11","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"397","LA11_LOB","LA11","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"398","LA11_LOB","LA11","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"399","LA11_LOB","LA11","SAS","Juvenile","Depth","critical","LOB","Partial","SAS_Juvenile","2","Partial"
"400","LA11_MC","LA11","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"401","LA11_MC","LA11","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"402","LA11_MC","LA11","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"403","LA11_MC","LA11","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"404","LA11_MC","LA11","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
"405","LA11_MC","LA11","Steelhead","Migration","Depth","critical","MC","High","Steelhead_Migration","3","High"
"406","LA11_MC","LA11","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"407","LA11_MC","LA11","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"408","LA11_MC","LA11","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"409","LA11_MC","LA11","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"410","LA11_MC","LA11","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"411","LA11_MC","LA11","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"412","LA11_MC","LA11","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"413","LA11_MC","LA11","SAS","Juvenile","Depth","critical","MC","Partial","SAS_Juvenile","2","Partial"
"414","LA11_MC","LA11","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"415","LA11_MC","LA11","SAS","Adult","Velocity","Annual","MC","High","SAS_Adult","3","Partial"
"416","LA11_MC","LA11","Santa Ana Sucker","Juvenile","Velocity","summer","MC","High","Santa Ana Sucker_Juvenile","3","High"
"417","LA11_MC","LA11","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"418","LA11_MC","LA11","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"419","LA11_ROB","LA11","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"420","LA11_ROB","LA11","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"421","LA11_ROB","LA11","Cladophora","Adult","Depth","critical","ROB","Low","Cladophora_Adult","1","Low"
"422","LA11_ROB","LA11","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"423","LA11_ROB","LA11","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"424","LA11_ROB","LA11","Typha","Adult","Velocity","Annual","ROB","High","Typha_Adult","3","Low"
"425","LA11_ROB","LA11","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","Low"
"426","LA11_ROB","LA11","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"427","LA11_ROB","LA11","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"428","LA11_ROB","LA11","Willow","Seedling","Shear","critical","ROB","Low","Willow_Seedling","1","Low"
"429","LA11_ROB","LA11","Willow","Seedling","Depth","critical","ROB","Low","Willow_Seedling","1","Low"
"430","LA11_ROB","LA11","Willow","Adult","StreamPower","Annual","ROB","High","Willow_Adult","3","High"
"431","LA11_ROB","LA11","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"432","LA11_ROB","LA11","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"433","LA11_ROB","LA11","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"434","LA11_ROB","LA11","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"435","LA11_ROB","LA11","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"436","LA11_ROB","LA11","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"437","LA11_ROB","LA11","SAS","Juvenile","Depth","critical","ROB","Partial","SAS_Juvenile","2","Partial"
"438","LA13_MC","LA13","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"439","LA13_MC","LA13","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"440","LA13_MC","LA13","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"441","LA13_MC","LA13","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"442","LA13_MC","LA13","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"443","LA13_MC","LA13","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"444","LA13_MC","LA13","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"445","LA13_MC","LA13","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"446","LA13_MC","LA13","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"447","LA13_MC","LA13","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","Low"
"448","LA13_MC","LA13","Willow","Seedling","Depth","critical","MC","Low","Willow_Seedling","1","Low"
"449","LA13_MC","LA13","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"450","LA13_MC","LA13","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"451","LA13_MC","LA13","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"452","LA13_MC","LA13","SAS","Fry","Depth","critical","MC","High","SAS_Fry","3","Low"
"453","LA13_MC","LA13","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"454","LA13_MC","LA13","SAS","Juvenile","Depth","critical","MC","Partial","SAS_Juvenile","2","Partial"
"455","LA13_MC","LA13","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"456","LA13_MC","LA13","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"457","LA14_LOB","LA14","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","Low"
"458","LA14_LOB","LA14","Willow","Seedling","Depth","critical","LOB","Low","Willow_Seedling","1","Low"
"459","LA14_LOB","LA14","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Low"
"460","LA14_LOB","LA14","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"461","LA14_LOB","LA14","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","High","Santa Ana Sucker_Juvenile","3","High"
"462","LA14_LOB","LA14","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","High"
"463","LA14_LOB","LA14","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","High"
"464","LA14_LOB","LA14","Cladophora","Adult","Velocity","critical","LOB","High","Cladophora_Adult","3","High"
"465","LA14_LOB","LA14","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Partial"
"466","LA14_LOB","LA14","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"467","LA14_LOB","LA14","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"468","LA14_LOB","LA14","SAS","Adult","Velocity","Annual","LOB","High","SAS_Adult","3","Partial"
"469","LA14_LOB","LA14","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Partial"
"470","LA14_LOB","LA14","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"471","LA14_LOB","LA14","SAS","Fry","Depth","critical","LOB","Partial","SAS_Fry","2","Low"
"472","LA14_LOB","LA14","Willow","Adult","StreamPower","Annual","LOB","High","Willow_Adult","3","High"
"473","LA14_LOB","LA14","Typha","Seedling","Depth","critical","LOB","Partial","Typha_Seedling","2","Partial"
"474","LA14_LOB","LA14","SAS","Juvenile","Depth","critical","LOB","Partial","SAS_Juvenile","2","Partial"
"475","LA14_LOB","LA14","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"476","LA14_MC","LA14","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","Low"
"477","LA14_MC","LA14","Willow","Seedling","Depth","critical","MC","Low","Willow_Seedling","1","Low"
"478","LA14_MC","LA14","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"479","LA14_MC","LA14","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"480","LA14_MC","LA14","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Low"
"481","LA14_MC","LA14","Typha","Adult","Depth","Annual","MC","Low","Typha_Adult","1","Low"
"482","LA14_MC","LA14","SAS","Adult","Velocity","Annual","MC","High","SAS_Adult","3","Partial"
"483","LA14_MC","LA14","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"484","LA14_MC","LA14","Santa Ana Sucker","Juvenile","Velocity","summer","MC","High","Santa Ana Sucker_Juvenile","3","High"
"485","LA14_MC","LA14","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"486","LA14_MC","LA14","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"487","LA14_MC","LA14","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"488","LA14_MC","LA14","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"489","LA14_MC","LA14","Cladophora","Adult","Depth","critical","MC","Low","Cladophora_Adult","1","Low"
"490","LA14_MC","LA14","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"491","LA14_MC","LA14","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"492","LA14_MC","LA14","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"493","LA14_MC","LA14","SAS","Juvenile","Depth","critical","MC","Partial","SAS_Juvenile","2","Partial"
"494","LA14_MC","LA14","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"495","LA14_ROB","LA14","Steelhead","Migration","Depth","critical","ROB","High","Steelhead_Migration","3","High"
"496","LA14_ROB","LA14","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","High"
"497","LA14_ROB","LA14","Typha","Seedling","Depth","critical","ROB","Partial","Typha_Seedling","2","Partial"
"498","LA14_ROB","LA14","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"499","LA14_ROB","LA14","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"500","LA14_ROB","LA14","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"501","LA14_ROB","LA14","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"502","LA14_ROB","LA14","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"503","LA14_ROB","LA14","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"504","LA14_ROB","LA14","Steelhead","Smolts","Depth","critical","ROB","High","Steelhead_Smolts","3","High"
"505","LA14_ROB","LA14","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","High","Santa Ana Sucker_Juvenile","3","High"
"506","LA14_ROB","LA14","SAS","Juvenile","Depth","critical","ROB","Partial","SAS_Juvenile","2","Partial"
"507","LA14_ROB","LA14","Cladophora","Adult","Shear Stress","critical","ROB","Partial","Cladophora_Adult","2","Partial"
"508","LA14_ROB","LA14","Cladophora","Adult","Velocity","critical","ROB","Partial","Cladophora_Adult","2","Partial"
"509","LA14_ROB","LA14","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Partial"
"510","LA14_ROB","LA14","SAS","Adult","Velocity","Annual","ROB","High","SAS_Adult","3","Partial"
"511","LA14_ROB","LA14","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Partial"
"512","LA14_ROB","LA14","Willow","Adult","StreamPower","Annual","ROB","High","Willow_Adult","3","High"
