"","year","season","position","Probability_Threshold","value"
"134",2017,"non_critical","ROB","High",0.625763125763126
"135",2017,"critical","ROB","High",0.625763125763126
"136",2010,"non_critical","MC","Low.Seasonal",100
"137",2011,"non_critical","MC","Low.Seasonal",100
"138",2011,"critical","MC","Low.Seasonal",100
"139",2012,"non_critical","MC","Low.Seasonal",100
"140",2012,"critical","MC","Low.Seasonal",100
"141",2013,"non_critical","MC","Low.Seasonal",100
"142",2013,"critical","MC","Low.Seasonal",100
"143",2014,"non_critical","MC","Low.Seasonal",100
"144",2014,"critical","MC","Low.Seasonal",100
"145",2015,"non_critical","MC","Low.Seasonal",100
"146",2015,"critical","MC","Low.Seasonal",100
"147",2016,"non_critical","MC","Low.Seasonal",100
"148",2016,"critical","MC","Low.Seasonal",100
"149",2017,"non_critical","MC","Low.Seasonal",100
"150",2017,"critical","MC","Low.Seasonal",100
"151",2010,"non_critical","LOB","Low.Seasonal",100
"152",2011,"non_critical","LOB","Low.Seasonal",100
"153",2011,"critical","LOB","Low.Seasonal",100
"154",2012,"non_critical","LOB","Low.Seasonal",100
"155",2012,"critical","LOB","Low.Seasonal",100
"156",2013,"non_critical","LOB","Low.Seasonal",100
"157",2013,"critical","LOB","Low.Seasonal",100
"158",2014,"non_critical","LOB","Low.Seasonal",100
"159",2014,"critical","LOB","Low.Seasonal",100
"160",2015,"non_critical","LOB","Low.Seasonal",100
"161",2015,"critical","LOB","Low.Seasonal",100
"162",2016,"non_critical","LOB","Low.Seasonal",100
"163",2016,"critical","LOB","Low.Seasonal",100
"164",2017,"non_critical","LOB","Low.Seasonal",100
"165",2017,"critical","LOB","Low.Seasonal",100
"166",2010,"non_critical","ROB","Low.Seasonal",100
"167",2011,"non_critical","ROB","Low.Seasonal",100
"168",2011,"critical","ROB","Low.Seasonal",100
"169",2012,"non_critical","ROB","Low.Seasonal",100
"170",2012,"critical","ROB","Low.Seasonal",100
"171",2013,"non_critical","ROB","Low.Seasonal",100
"172",2013,"critical","ROB","Low.Seasonal",100
"173",2014,"non_critical","ROB","Low.Seasonal",100
"174",2014,"critical","ROB","Low.Seasonal",100
"175",2015,"non_critical","ROB","Low.Seasonal",100
"176",2015,"critical","ROB","Low.Seasonal",100
"177",2016,"non_critical","ROB","Low.Seasonal",100
"178",2016,"critical","ROB","Low.Seasonal",100
"179",2017,"non_critical","ROB","Low.Seasonal",100
"180",2017,"critical","ROB","Low.Seasonal",100
"181",2010,"non_critical","MC","Medium.Seasonal",13.6384231989125
"182",2011,"non_critical","MC","Medium.Seasonal",3.10534591194969
"183",2011,"critical","MC","Medium.Seasonal",12.7450980392157
"184",2012,"non_critical","MC","Medium.Seasonal",3.65805946791862
"185",2012,"critical","MC","Medium.Seasonal",1.68845315904139
"186",2013,"non_critical","MC","Medium.Seasonal",2.18160377358491
"187",2013,"critical","MC","Medium.Seasonal",0.871459694989107
"188",2014,"non_critical","MC","Medium.Seasonal",1.74921383647799
"189",2014,"critical","MC","Medium.Seasonal",0.762527233115468
"190",2015,"non_critical","MC","Medium.Seasonal",1.82783018867925
"191",2015,"critical","MC","Medium.Seasonal",1.25272331154684
"192",2016,"non_critical","MC","Medium.Seasonal",2.30829420970266
"193",2016,"critical","MC","Medium.Seasonal",1.55228758169935
"194",2017,"non_critical","MC","Medium.Seasonal",7.11805555555556
"195",2017,"critical","MC","Medium.Seasonal",0.898692810457516
"196",2010,"non_critical","LOB","Medium.Seasonal",9.65111010421387
"197",2011,"non_critical","LOB","Medium.Seasonal",1.57232704402516
"198",2011,"critical","LOB","Medium.Seasonal",4.38453159041394
"199",2012,"non_critical","LOB","Medium.Seasonal",2.11267605633803
"200",2012,"critical","LOB","Medium.Seasonal",0.980392156862745
"201",2013,"non_critical","LOB","Medium.Seasonal",1.19889937106918
"202",2013,"critical","LOB","Medium.Seasonal",0.490196078431373
"203",2014,"non_critical","LOB","Medium.Seasonal",1.45440251572327
"204",2014,"critical","LOB","Medium.Seasonal",0.626361655773421
"205",2015,"non_critical","LOB","Medium.Seasonal",1.15959119496855
"206",2015,"critical","LOB","Medium.Seasonal",0.844226579520697
"207",2016,"non_critical","LOB","Medium.Seasonal",1.52582159624413
"208",2016,"critical","LOB","Medium.Seasonal",0.816993464052288
"209",2017,"non_critical","LOB","Medium.Seasonal",5.13888888888889
"210",2017,"critical","LOB","Medium.Seasonal",0.354030501089325
"211",2010,"non_critical","ROB","Medium.Seasonal",4.34979610330766
"212",2011,"non_critical","ROB","Medium.Seasonal",0.92374213836478
"213",2011,"critical","ROB","Medium.Seasonal",0.68082788671024
"214",2012,"non_critical","ROB","Medium.Seasonal",0.66510172143975
"215",2012,"critical","ROB","Medium.Seasonal",0.599128540305011
"216",2013,"non_critical","ROB","Medium.Seasonal",0.314465408805031
"217",2013,"critical","ROB","Medium.Seasonal",0.245098039215686
"218",2014,"non_critical","ROB","Medium.Seasonal",0.609276729559748
"219",2014,"critical","ROB","Medium.Seasonal",0.136165577342048
"220",2015,"non_critical","ROB","Medium.Seasonal",0.373427672955975
"221",2015,"critical","ROB","Medium.Seasonal",0.354030501089325
"222",2016,"non_critical","ROB","Medium.Seasonal",0.899843505477308
"223",2016,"critical","ROB","Medium.Seasonal",0.217864923747277
"224",2017,"non_critical","ROB","Medium.Seasonal",2.1875
"225",2017,"critical","ROB","Medium.Seasonal",0.0272331154684096
"226",2010,"non_critical","MC","High.Seasonal",7.6121431807884
"227",2011,"non_critical","MC","High.Seasonal",1.41509433962264
"228",2011,"critical","MC","High.Seasonal",8.19716775599129
"229",2012,"non_critical","MC","High.Seasonal",1.74100156494523
"230",2012,"critical","MC","High.Seasonal",0.953159041394335
"231",2013,"non_critical","MC","High.Seasonal",1.19889937106918
"232",2013,"critical","MC","High.Seasonal",0.299564270152505
"233",2014,"non_critical","MC","High.Seasonal",1.06132075471698
"234",2014,"critical","MC","High.Seasonal",0.299564270152505
"235",2015,"non_critical","MC","High.Seasonal",1.15959119496855
"236",2015,"critical","MC","High.Seasonal",0.626361655773421
"237",2016,"non_critical","MC","High.Seasonal",1.07589984350548
"238",2016,"critical","MC","High.Seasonal",0.898692810457516
"239",2017,"non_critical","MC","High.Seasonal",3.92361111111111
"240",2017,"critical","MC","High.Seasonal",0.517429193899782
"241",2010,"non_critical","LOB","High.Seasonal",4.21386497507929
"242",2011,"non_critical","LOB","High.Seasonal",0.943396226415094
"243",2011,"critical","LOB","High.Seasonal",1.1437908496732
"244",2012,"non_critical","LOB","High.Seasonal",1.25195618153365
"245",2012,"critical","LOB","High.Seasonal",0.544662309368192
"246",2013,"non_critical","LOB","High.Seasonal",0.687893081761006
"247",2013,"critical","LOB","High.Seasonal",0.299564270152505
"248",2014,"non_critical","LOB","High.Seasonal",0.805817610062893
"249",2014,"critical","LOB","High.Seasonal",0.381263616557734
"250",2015,"non_critical","LOB","High.Seasonal",0.530660377358491
"251",2015,"critical","LOB","High.Seasonal",0.490196078431373
"252",2016,"non_critical","LOB","High.Seasonal",0.938967136150235
"253",2016,"critical","LOB","High.Seasonal",0.272331154684096
"254",2017,"non_critical","LOB","High.Seasonal",3.29861111111111
"255",2017,"critical","LOB","High.Seasonal",0.217864923747277
"256",2010,"non_critical","ROB","High.Seasonal",2.5373810602628
"257",2011,"non_critical","ROB","High.Seasonal",0.628930817610063
"258",2011,"critical","ROB","High.Seasonal",0.435729847494553
"259",2012,"non_critical","ROB","High.Seasonal",0.312989045383412
"260",2012,"critical","ROB","High.Seasonal",0.381263616557734
"261",2013,"non_critical","ROB","High.Seasonal",0.157232704402516
"262",2013,"critical","ROB","High.Seasonal",0.108932461873638
"263",2014,"non_critical","ROB","High.Seasonal",0.35377358490566
"264",2014,"critical","ROB","High.Seasonal",0.0816993464052288
"265",2015,"non_critical","ROB","High.Seasonal",0.294811320754717
"266",2015,"critical","ROB","High.Seasonal",0.217864923747277
"267",2016,"non_critical","ROB","High.Seasonal",0.469483568075117
"268",2016,"critical","ROB","High.Seasonal",0.163398692810458
"269",2017,"non_critical","ROB","High.Seasonal",1.42361111111111
"270",2017,"critical","ROB","High.Seasonal",0
