"","pos_code","Node","Species","Life_Stage","Hydraulic","TimePeriod","position","Overall_Class","sp_code","ClassOrder","Check_Class"
"259","F37B_High_MC","F37B_High","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Low"
"260","F37B_High_MC","F37B_High","SAS","Adult","Velocity","Annual","MC","Low","SAS_Adult","1","Low"
"261","F37B_High_MC","F37B_High","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"262","F37B_High_MC","F37B_High","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"263","F37B_High_MC","F37B_High","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"264","F37B_High_MC","F37B_High","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"265","F37B_High_ROB","F37B_High","Steelhead","Smolts","Velocity","critical","ROB","Partial","Steelhead_Smolts","2","Partial"
"266","F37B_High_ROB","F37B_High","Steelhead","Smolts","Depth","critical","ROB","High","Steelhead_Smolts","3","Partial"
"267","F37B_High_ROB","F37B_High","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"268","F37B_High_ROB","F37B_High","Typha","Adult","Velocity","Annual","ROB","High","Typha_Adult","3","Low"
"269","F37B_High_ROB","F37B_High","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"270","F37B_High_ROB","F37B_High","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"271","F37B_High_ROB","F37B_High","Steelhead","Migration","Velocity","critical","ROB","Partial","Steelhead_Migration","2","Partial"
"272","F37B_High_ROB","F37B_High","Steelhead","Migration","Depth","critical","ROB","High","Steelhead_Migration","3","Partial"
"273","F37B_High_ROB","F37B_High","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"274","F37B_High_ROB","F37B_High","Cladophora","Adult","Shear Stress","critical","ROB","Low","Cladophora_Adult","1","Low"
"275","F37B_High_ROB","F37B_High","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"276","F37B_High_ROB","F37B_High","Willow","Adult","StreamPower","Annual","ROB","Partial","Willow_Adult","2","Partial"
"277","F37B_High_ROB","F37B_High","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"278","F37B_High_ROB","F37B_High","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"279","F37B_High_ROB","F37B_High","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"280","F37B_High_ROB","F37B_High","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"281","F37B_High_ROB","F37B_High","SAS","Fry","Velocity","critical","ROB","High","SAS_Fry","3","High"
"282","F37B_High_ROB","F37B_High","SAS","Fry","Depth","critical","ROB","High","SAS_Fry","3","High"
"283","F37B_Low_LOB","F37B_Low","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"284","F37B_Low_LOB","F37B_Low","Steelhead","Migration","Velocity","critical","LOB","Low","Steelhead_Migration","1","Low"
"285","F37B_Low_LOB","F37B_Low","Typha","Adult","Velocity","Annual","LOB","Low","Typha_Adult","1","Low"
"286","F37B_Low_LOB","F37B_Low","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"287","F37B_Low_LOB","F37B_Low","Steelhead","Smolts","Velocity","critical","LOB","Low","Steelhead_Smolts","1","Low"
"288","F37B_Low_LOB","F37B_Low","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"289","F37B_Low_LOB","F37B_Low","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"290","F37B_Low_LOB","F37B_Low","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"291","F37B_Low_LOB","F37B_Low","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"292","F37B_Low_LOB","F37B_Low","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"293","F37B_Low_LOB","F37B_Low","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"294","F37B_Low_LOB","F37B_Low","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"295","F37B_Low_LOB","F37B_Low","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"296","F37B_Low_LOB","F37B_Low","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"297","F37B_Low_LOB","F37B_Low","Cladophora","Adult","Shear Stress","critical","LOB","Low","Cladophora_Adult","1","Low"
"298","F37B_Low_LOB","F37B_Low","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"299","F37B_Low_LOB","F37B_Low","Cladophora","Adult","Depth","critical","LOB","Low","Cladophora_Adult","1","Low"
"300","F37B_Low_LOB","F37B_Low","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"301","F37B_Low_MC","F37B_Low","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"302","F37B_Low_MC","F37B_Low","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"303","F37B_Low_MC","F37B_Low","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"304","F37B_Low_MC","F37B_Low","Steelhead","Migration","Velocity","critical","MC","Partial","Steelhead_Migration","2","Low"
"305","F37B_Low_MC","F37B_Low","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"306","F37B_Low_MC","F37B_Low","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Low"
"307","F37B_Low_MC","F37B_Low","SAS","Adult","Velocity","Annual","MC","Low","SAS_Adult","1","Low"
"308","F37B_Low_MC","F37B_Low","Cladophora","Adult","Depth","critical","MC","Low","Cladophora_Adult","1","Low"
"309","F37B_Low_MC","F37B_Low","Cladophora","Adult","Shear Stress","critical","MC","Low","Cladophora_Adult","1","Low"
"310","F37B_Low_MC","F37B_Low","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"311","F37B_Low_MC","F37B_Low","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"312","F37B_Low_MC","F37B_Low","Steelhead","Smolts","Velocity","critical","MC","Partial","Steelhead_Smolts","2","Low"
"313","F37B_Low_MC","F37B_Low","Typha","Adult","Velocity","Annual","MC","Low","Typha_Adult","1","Low"
"314","F37B_Low_MC","F37B_Low","Typha","Adult","Depth","Annual","MC","Low","Typha_Adult","1","Low"
"315","F37B_Low_MC","F37B_Low","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"316","F37B_Low_MC","F37B_Low","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"317","F37B_Low_MC","F37B_Low","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"318","F37B_Low_MC","F37B_Low","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"319","F37B_Low_ROB","F37B_Low","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"320","F37B_Low_ROB","F37B_Low","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"321","F37B_Low_ROB","F37B_Low","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"322","F37B_Low_ROB","F37B_Low","Typha","Adult","Velocity","Annual","ROB","High","Typha_Adult","3","Low"
"323","F37B_Low_ROB","F37B_Low","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"324","F37B_Low_ROB","F37B_Low","Cladophora","Adult","Depth","critical","ROB","Low","Cladophora_Adult","1","Low"
"325","F37B_Low_ROB","F37B_Low","Cladophora","Adult","Shear Stress","critical","ROB","Low","Cladophora_Adult","1","Low"
"326","F37B_Low_ROB","F37B_Low","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"327","F37B_Low_ROB","F37B_Low","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"328","F37B_Low_ROB","F37B_Low","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"329","F37B_Low_ROB","F37B_Low","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"330","F37B_Low_ROB","F37B_Low","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"331","F37B_Low_ROB","F37B_Low","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"332","F37B_Low_ROB","F37B_Low","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"333","F37B_Low_ROB","F37B_Low","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"334","F37B_Low_ROB","F37B_Low","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"335","F37B_Low_ROB","F37B_Low","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"336","F37B_Low_ROB","F37B_Low","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"337","F37BHigh_LOB","F37BHigh","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"338","F37BHigh_MC","F37BHigh","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Low","Santa Ana Sucker_Juvenile","1","Low"
"339","F37BHigh_ROB","F37BHigh","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"340","F37BLow_LOB","F37BLow","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"341","F37BLow_MC","F37BLow","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Low","Santa Ana Sucker_Juvenile","1","Low"
"342","F37BLow_ROB","F37BLow","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"343","F45B_LOB","F45B","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"344","F45B_LOB","F45B","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"345","F45B_LOB","F45B","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Low"
"346","F45B_LOB","F45B","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"347","F45B_LOB","F45B","Cladophora","Adult","Shear Stress","critical","LOB","Low","Cladophora_Adult","1","Low"
"348","F45B_LOB","F45B","Steelhead","Migration","Depth","critical","LOB","High","Steelhead_Migration","3","Low"
"349","F45B_LOB","F45B","Steelhead","Migration","Velocity","critical","LOB","Low","Steelhead_Migration","1","Low"
"350","F45B_LOB","F45B","SAS","Fry","Depth","critical","LOB","Partial","SAS_Fry","2","Partial"
"351","F45B_LOB","F45B","SAS","Fry","Velocity","critical","LOB","Partial","SAS_Fry","2","Partial"
"352","F45B_LOB","F45B","Typha","Adult","Velocity","Annual","LOB","High","Typha_Adult","3","Low"
"353","F45B_LOB","F45B","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"354","F45B_LOB","F45B","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"355","F45B_LOB","F45B","Steelhead","Smolts","Velocity","critical","LOB","Low","Steelhead_Smolts","1","Low"
"356","F45B_LOB","F45B","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","Low"
"357","F45B_LOB","F45B","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"358","F45B_LOB","F45B","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"359","F45B_LOB","F45B","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"360","F45B_LOB","F45B","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"361","F45B_LOB","F45B","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"362","F45B_MC","F45B","Cladophora","Adult","Depth","critical","MC","Low","Cladophora_Adult","1","Low"
"363","F45B_MC","F45B","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"364","F45B_MC","F45B","Cladophora","Adult","Shear Stress","critical","MC","Low","Cladophora_Adult","1","Low"
"365","F45B_MC","F45B","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"366","F45B_MC","F45B","Steelhead","Migration","Velocity","critical","MC","Low","Steelhead_Migration","1","Low"
"367","F45B_MC","F45B","Typha","Adult","Depth","Annual","MC","Low","Typha_Adult","1","Low"
"368","F45B_MC","F45B","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Low"
"369","F45B_MC","F45B","SAS","Adult","Velocity","Annual","MC","Low","SAS_Adult","1","Low"
"370","F45B_MC","F45B","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Low"
"371","F45B_MC","F45B","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"372","F45B_MC","F45B","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"373","F45B_MC","F45B","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"374","F45B_MC","F45B","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"375","F45B_MC","F45B","Steelhead","Smolts","Velocity","critical","MC","Low","Steelhead_Smolts","1","Low"
"376","F45B_MC","F45B","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"377","F45B_MC","F45B","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"378","F45B_MC","F45B","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Low","Santa Ana Sucker_Juvenile","1","Low"
"379","F45B_MC","F45B","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"380","F45B_MC","F45B","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"381","F45B_ROB","F45B","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"382","F45B_ROB","F45B","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"383","F45B_ROB","F45B","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"384","F45B_ROB","F45B","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"385","F45B_ROB","F45B","Cladophora","Adult","Shear Stress","critical","ROB","Low","Cladophora_Adult","1","Low"
"386","F45B_ROB","F45B","Steelhead","Migration","Depth","critical","ROB","High","Steelhead_Migration","3","Low"
"387","F45B_ROB","F45B","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"388","F45B_ROB","F45B","SAS","Fry","Depth","critical","ROB","Partial","SAS_Fry","2","Partial"
"389","F45B_ROB","F45B","SAS","Fry","Velocity","critical","ROB","Partial","SAS_Fry","2","Partial"
"390","F45B_ROB","F45B","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"391","F45B_ROB","F45B","Typha","Adult","Velocity","Annual","ROB","High","Typha_Adult","3","Low"
"392","F45B_ROB","F45B","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"393","F45B_ROB","F45B","Steelhead","Smolts","Depth","critical","ROB","High","Steelhead_Smolts","3","Low"
"394","F45B_ROB","F45B","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"395","F45B_ROB","F45B","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"396","F45B_ROB","F45B","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"397","F45B_ROB","F45B","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"398","F45B_ROB","F45B","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"399","F45B_ROB","F45B","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"400","F57C_LOB","F57C","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"401","F57C_LOB","F57C","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Low"
"402","F57C_LOB","F57C","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","High"
"403","F57C_LOB","F57C","Cladophora","Adult","Velocity","critical","LOB","High","Cladophora_Adult","3","High"
"404","F57C_LOB","F57C","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","High"
"405","F57C_LOB","F57C","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"406","F57C_LOB","F57C","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"407","F57C_LOB","F57C","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Low"
"408","F57C_LOB","F57C","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","Low"
"409","F57C_LOB","F57C","Steelhead","Smolts","Velocity","critical","LOB","Low","Steelhead_Smolts","1","Low"
"410","F57C_LOB","F57C","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"411","F57C_LOB","F57C","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"412","F57C_LOB","F57C","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"413","F57C_LOB","F57C","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"414","F57C_LOB","F57C","Typha","Adult","Velocity","Annual","LOB","Low","Typha_Adult","1","Low"
"415","F57C_LOB","F57C","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Low"
"416","F57C_LOB","F57C","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"417","F57C_LOB","F57C","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","Low","Santa Ana Sucker_Juvenile","1","Low"
"418","F57C_LOB","F57C","Typha","Seedling","Depth","critical","LOB","Partial","Typha_Seedling","2","Partial"
"419","F57C_MC","F57C","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"420","F57C_MC","F57C","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"421","F57C_MC","F57C","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"422","F57C_MC","F57C","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"423","F57C_MC","F57C","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"424","F57C_MC","F57C","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"425","F57C_MC","F57C","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"426","F57C_MC","F57C","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"427","F57C_MC","F57C","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"428","F57C_MC","F57C","Steelhead","Smolts","Velocity","critical","MC","High","Steelhead_Smolts","3","Partial"
"429","F57C_MC","F57C","Steelhead","Smolts","Depth","critical","MC","Partial","Steelhead_Smolts","2","Partial"
"430","F57C_MC","F57C","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"431","F57C_MC","F57C","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"432","F57C_MC","F57C","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"433","F57C_MC","F57C","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"434","F57C_MC","F57C","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"435","F57C_MC","F57C","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"436","F57C_MC","F57C","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"437","F57C_MC","F57C","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"438","F57C_ROB","F57C","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"439","F57C_ROB","F57C","Cladophora","Adult","Depth","critical","ROB","Low","Cladophora_Adult","1","Low"
"440","F57C_ROB","F57C","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"441","F57C_ROB","F57C","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"442","F57C_ROB","F57C","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"443","F57C_ROB","F57C","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"444","F57C_ROB","F57C","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"445","F57C_ROB","F57C","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"446","F57C_ROB","F57C","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"447","F57C_ROB","F57C","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"448","F57C_ROB","F57C","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"449","F57C_ROB","F57C","Steelhead","Smolts","Velocity","critical","ROB","Low","Steelhead_Smolts","1","Low"
"450","F57C_ROB","F57C","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"451","F57C_ROB","F57C","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"452","F57C_ROB","F57C","Typha","Adult","Velocity","Annual","ROB","Low","Typha_Adult","1","Low"
"453","F57C_ROB","F57C","Willow","Adult","StreamPower","Annual","ROB","Low","Willow_Adult","1","Low"
"454","F57C_ROB","F57C","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Low","Santa Ana Sucker_Juvenile","1","Low"
"455","F57C_ROB","F57C","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"456","F57C_ROB","F57C","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"457","GLEN_LOB","GLEN","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"458","GLEN_LOB","GLEN","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"459","GLEN_LOB","GLEN","Willow","Adult","StreamPower","Annual","LOB","Low","Willow_Adult","1","Low"
"460","GLEN_LOB","GLEN","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Partial"
"461","GLEN_LOB","GLEN","SAS","Adult","Velocity","Annual","LOB","High","SAS_Adult","3","Partial"
"462","GLEN_LOB","GLEN","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Partial"
"463","GLEN_LOB","GLEN","Cladophora","Adult","Velocity","critical","LOB","Partial","Cladophora_Adult","2","Partial"
"464","GLEN_LOB","GLEN","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","Partial"
"465","GLEN_LOB","GLEN","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"466","GLEN_LOB","GLEN","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"467","GLEN_LOB","GLEN","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"468","GLEN_LOB","GLEN","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"469","GLEN_LOB","GLEN","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","Low"
"470","GLEN_LOB","GLEN","Steelhead","Smolts","Velocity","critical","LOB","High","Steelhead_Smolts","3","High"
"471","GLEN_LOB","GLEN","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","High"
"472","GLEN_LOB","GLEN","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"473","GLEN_LOB","GLEN","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Partial"
"474","GLEN_LOB","GLEN","Typha","Seedling","Depth","critical","LOB","Partial","Typha_Seedling","2","Partial"
"475","GLEN_LOB","GLEN","Santa Ana Sucker","Juvenile","Velocity","summer","LOB","High","Santa Ana Sucker_Juvenile","3","High"
"476","GLEN_MC","GLEN","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"477","GLEN_MC","GLEN","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"478","GLEN_MC","GLEN","Willow","Germination","Depth","critical","MC","High","Willow_Germination","3","High"
"479","GLEN_MC","GLEN","Willow","Adult","StreamPower","Annual","MC","Low","Willow_Adult","1","Low"
"480","GLEN_MC","GLEN","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"481","GLEN_MC","GLEN","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"482","GLEN_MC","GLEN","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"483","GLEN_MC","GLEN","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"484","GLEN_MC","GLEN","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"485","GLEN_MC","GLEN","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"486","GLEN_MC","GLEN","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"487","GLEN_MC","GLEN","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"488","GLEN_MC","GLEN","SAS","Fry","Depth","critical","MC","High","SAS_Fry","3","Low"
"489","GLEN_MC","GLEN","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"490","GLEN_MC","GLEN","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","Low"
"491","GLEN_MC","GLEN","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"492","GLEN_MC","GLEN","Steelhead","Smolts","Velocity","critical","MC","High","Steelhead_Smolts","3","Low"
"493","GLEN_MC","GLEN","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"494","GLEN_MC","GLEN","Santa Ana Sucker","Juvenile","Velocity","summer","MC","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"495","GLEN_ROB","GLEN","Steelhead","Smolts","Velocity","critical","ROB","High","Steelhead_Smolts","3","Partial"
"496","GLEN_ROB","GLEN","Steelhead","Smolts","Depth","critical","ROB","Partial","Steelhead_Smolts","2","Partial"
"497","GLEN_ROB","GLEN","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"498","GLEN_ROB","GLEN","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"499","GLEN_ROB","GLEN","Santa Ana Sucker","Juvenile","Velocity","summer","ROB","Partial","Santa Ana Sucker_Juvenile","2","Partial"
"500","GLEN_ROB","GLEN","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"501","GLEN_ROB","GLEN","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"502","GLEN_ROB","GLEN","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"503","GLEN_ROB","GLEN","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"504","GLEN_ROB","GLEN","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
