"","season","position","water_year","Probability_Threshold","value","Species","Life_Stage","Hydraulic","Node"
"29","summer","ROB",2010,"High","37.9723712752597","SAS","Adult","Velocity","F300"
"30","winter","ROB",2010,"High","37.9723712752597","SAS","Adult","Velocity","F300"
"31","summer","ROB",2011,"High","39.8451730418944","SAS","Adult","Velocity","F300"
"32","winter","ROB",2011,"High","39.8451730418944","SAS","Adult","Velocity","F300"
"33","summer","ROB",2012,"High","82.7739726027397","SAS","Adult","Velocity","F300"
"34","winter","ROB",2012,"High","82.7739726027397","SAS","Adult","Velocity","F300"
"35","summer","ROB",2013,"High","23.2534246575342","SAS","Adult","Velocity","F300"
"36","winter","ROB",2013,"High","23.2534246575342","SAS","Adult","Velocity","F300"
"37","summer","ROB",2014,"High","20.9246575342466","SAS","Adult","Velocity","F300"
"38","winter","ROB",2014,"High","20.9246575342466","SAS","Adult","Velocity","F300"
"39","summer","ROB",2015,"High","7.8551912568306","SAS","Adult","Velocity","F300"
"40","winter","ROB",2015,"High","7.8551912568306","SAS","Adult","Velocity","F300"
"41","summer","ROB",2016,"High","24.703196347032","SAS","Adult","Velocity","F300"
"42","winter","ROB",2016,"High","24.703196347032","SAS","Adult","Velocity","F300"
"43","summer","ROB",2010,"Low.Seasonal","98.3238958097395","SAS","Adult","Velocity","F300"
"44","winter","ROB",2010,"Low.Seasonal","93.7154696132597","SAS","Adult","Velocity","F300"
"45","summer","ROB",2011,"Low.Seasonal","99.8188405797101","SAS","Adult","Velocity","F300"
"46","winter","ROB",2011,"Low.Seasonal","97.6190476190476","SAS","Adult","Velocity","F300"
"47","summer","ROB",2012,"Low.Seasonal","99.7961956521739","SAS","Adult","Velocity","F300"
"48","winter","ROB",2012,"Low.Seasonal","97.5138121546961","SAS","Adult","Velocity","F300"
"49","summer","ROB",2013,"Low.Seasonal","100","SAS","Adult","Velocity","F300"
"50","winter","ROB",2013,"Low.Seasonal","98.5267034990792","SAS","Adult","Velocity","F300"
"51","summer","ROB",2014,"Low.Seasonal","99.8867753623188","SAS","Adult","Velocity","F300"
"52","winter","ROB",2014,"Low.Seasonal","97.6058931860037","SAS","Adult","Velocity","F300"
"53","summer","ROB",2015,"Low.Seasonal","99.8867753623188","SAS","Adult","Velocity","F300"
"54","winter","ROB",2015,"Low.Seasonal","98.4203296703297","SAS","Adult","Velocity","F300"
"55","summer","ROB",2016,"Low.Seasonal","99.8641304347826","SAS","Adult","Velocity","F300"
"56","winter","ROB",2016,"Low.Seasonal","94.5902394106814","SAS","Adult","Velocity","F300"
"57","summer","ROB",2010,"Medium.Seasonal","97.6217440543601","SAS","Adult","Velocity","F300"
"58","winter","ROB",2010,"Medium.Seasonal","88.4208103130755","SAS","Adult","Velocity","F300"
"59","summer","ROB",2011,"Medium.Seasonal","99.2980072463768","SAS","Adult","Velocity","F300"
"60","winter","ROB",2011,"Medium.Seasonal","95.5586080586081","SAS","Adult","Velocity","F300"
"61","summer","ROB",2012,"Medium.Seasonal","99.705615942029","SAS","Adult","Velocity","F300"
"62","winter","ROB",2012,"Medium.Seasonal","96.9613259668508","SAS","Adult","Velocity","F300"
"63","summer","ROB",2013,"Medium.Seasonal","100","SAS","Adult","Velocity","F300"
"64","winter","ROB",2013,"Medium.Seasonal","98.2044198895028","SAS","Adult","Velocity","F300"
"65","summer","ROB",2014,"Medium.Seasonal","99.0036231884058","SAS","Adult","Velocity","F300"
"66","winter","ROB",2014,"Medium.Seasonal","97.0534069981584","SAS","Adult","Velocity","F300"
"67","summer","ROB",2015,"Medium.Seasonal","99.8414855072464","SAS","Adult","Velocity","F300"
"68","winter","ROB",2015,"Medium.Seasonal","96.5201465201465","SAS","Adult","Velocity","F300"
"69","summer","ROB",2016,"Medium.Seasonal","99.7961956521739","SAS","Adult","Velocity","F300"
"70","winter","ROB",2016,"Medium.Seasonal","93.6694290976059","SAS","Adult","Velocity","F300"
"71","summer","ROB",2010,"High.Seasonal","18.7315968289921","SAS","Adult","Velocity","F300"
"72","winter","ROB",2010,"High.Seasonal","57.5276243093923","SAS","Adult","Velocity","F300"
"73","summer","ROB",2011,"High.Seasonal","20.6295289855072","SAS","Adult","Velocity","F300"
"74","winter","ROB",2011,"High.Seasonal","59.271978021978","SAS","Adult","Velocity","F300"
"75","summer","ROB",2012,"High.Seasonal","78.2382246376812","SAS","Adult","Velocity","F300"
"76","winter","ROB",2012,"High.Seasonal","87.3848987108656","SAS","Adult","Velocity","F300"
"77","summer","ROB",2013,"High.Seasonal","13.2699275362319","SAS","Adult","Velocity","F300"
"78","winter","ROB",2013,"High.Seasonal","33.402394106814","SAS","Adult","Velocity","F300"
"79","summer","ROB",2014,"High.Seasonal","7.56340579710145","SAS","Adult","Velocity","F300"
"80","winter","ROB",2014,"High.Seasonal","34.5073664825046","SAS","Adult","Velocity","F300"
"81","summer","ROB",2015,"High.Seasonal","7.13315217391304","SAS","Adult","Velocity","F300"
"82","winter","ROB",2015,"High.Seasonal","8.58516483516484","SAS","Adult","Velocity","F300"
"83","summer","ROB",2016,"High.Seasonal","3.53260869565217","SAS","Adult","Velocity","F300"
"84","winter","ROB",2016,"High.Seasonal","46.2246777163904","SAS","Adult","Velocity","F300"
"85","summer","ROB",2010,"Node","F300","SAS","Adult","Velocity","F300"
"86","winter","ROB",2010,"Node","F300","SAS","Adult","Velocity","F300"
"87","summer","ROB",2011,"Node","F300","SAS","Adult","Velocity","F300"
"88","winter","ROB",2011,"Node","F300","SAS","Adult","Velocity","F300"
"89","summer","ROB",2012,"Node","F300","SAS","Adult","Velocity","F300"
"90","winter","ROB",2012,"Node","F300","SAS","Adult","Velocity","F300"
"91","summer","ROB",2013,"Node","F300","SAS","Adult","Velocity","F300"
"92","winter","ROB",2013,"Node","F300","SAS","Adult","Velocity","F300"
"93","summer","ROB",2014,"Node","F300","SAS","Adult","Velocity","F300"
"94","winter","ROB",2014,"Node","F300","SAS","Adult","Velocity","F300"
"95","summer","ROB",2015,"Node","F300","SAS","Adult","Velocity","F300"
"96","winter","ROB",2015,"Node","F300","SAS","Adult","Velocity","F300"
"97","summer","ROB",2016,"Node","F300","SAS","Adult","Velocity","F300"
"98","winter","ROB",2016,"Node","F300","SAS","Adult","Velocity","F300"
