"","year","season","position","Probability_Threshold","value"
"136",2010,"non_critical","MC","Low.Seasonal",100
"137",2011,"non_critical","MC","Low.Seasonal",100
"138",2011,"critical","MC","Low.Seasonal",100
"139",2012,"non_critical","MC","Low.Seasonal",100
"140",2012,"critical","MC","Low.Seasonal",100
"141",2013,"non_critical","MC","Low.Seasonal",100
"142",2013,"critical","MC","Low.Seasonal",100
"143",2014,"non_critical","MC","Low.Seasonal",100
"144",2014,"critical","MC","Low.Seasonal",100
"145",2015,"non_critical","MC","Low.Seasonal",100
"146",2015,"critical","MC","Low.Seasonal",100
"147",2016,"non_critical","MC","Low.Seasonal",100
"148",2016,"critical","MC","Low.Seasonal",100
"149",2017,"non_critical","MC","Low.Seasonal",100
"150",2017,"critical","MC","Low.Seasonal",100
"151",2010,"non_critical","LOB","Low.Seasonal",100
"152",2011,"non_critical","LOB","Low.Seasonal",100
"153",2011,"critical","LOB","Low.Seasonal",100
"154",2012,"non_critical","LOB","Low.Seasonal",100
"155",2012,"critical","LOB","Low.Seasonal",100
"156",2013,"non_critical","LOB","Low.Seasonal",100
"157",2013,"critical","LOB","Low.Seasonal",100
"158",2014,"non_critical","LOB","Low.Seasonal",100
"159",2014,"critical","LOB","Low.Seasonal",100
"160",2015,"non_critical","LOB","Low.Seasonal",100
"161",2015,"critical","LOB","Low.Seasonal",100
"162",2016,"non_critical","LOB","Low.Seasonal",100
"163",2016,"critical","LOB","Low.Seasonal",100
"164",2017,"non_critical","LOB","Low.Seasonal",100
"165",2017,"critical","LOB","Low.Seasonal",100
"166",2010,"non_critical","ROB","Low.Seasonal",100
"167",2011,"non_critical","ROB","Low.Seasonal",100
"168",2011,"critical","ROB","Low.Seasonal",100
"169",2012,"non_critical","ROB","Low.Seasonal",100
"170",2012,"critical","ROB","Low.Seasonal",100
"171",2013,"non_critical","ROB","Low.Seasonal",100
"172",2013,"critical","ROB","Low.Seasonal",100
"173",2014,"non_critical","ROB","Low.Seasonal",100
"174",2014,"critical","ROB","Low.Seasonal",100
"175",2015,"non_critical","ROB","Low.Seasonal",100
"176",2015,"critical","ROB","Low.Seasonal",100
"177",2016,"non_critical","ROB","Low.Seasonal",100
"178",2016,"critical","ROB","Low.Seasonal",100
"179",2017,"non_critical","ROB","Low.Seasonal",100
"180",2017,"critical","ROB","Low.Seasonal",100
"181",2010,"non_critical","MC","Medium.Seasonal",5.75441776166742
"182",2011,"non_critical","MC","Medium.Seasonal",2.18160377358491
"183",2011,"critical","MC","Medium.Seasonal",1.66122004357298
"184",2012,"non_critical","MC","Medium.Seasonal",1.68231611893584
"185",2012,"critical","MC","Medium.Seasonal",1.90631808278867
"186",2013,"non_critical","MC","Medium.Seasonal",0.864779874213837
"187",2013,"critical","MC","Medium.Seasonal",0.381263616557734
"188",2014,"non_critical","MC","Medium.Seasonal",1.94575471698113
"189",2014,"critical","MC","Medium.Seasonal",0.381263616557734
"190",2015,"non_critical","MC","Medium.Seasonal",0.943396226415094
"191",2015,"critical","MC","Medium.Seasonal",0.871459694989107
"192",2016,"non_critical","MC","Medium.Seasonal",2.660406885759
"193",2016,"critical","MC","Medium.Seasonal",0.789760348583878
"194",2017,"non_critical","MC","Medium.Seasonal",4.72222222222222
"195",2017,"critical","MC","Medium.Seasonal",0.108932461873638
"196",2010,"non_critical","LOB","Medium.Seasonal",2.76393294064341
"197",2011,"non_critical","LOB","Medium.Seasonal",0.0982704402515723
"198",2011,"critical","LOB","Medium.Seasonal",0.245098039215686
"199",2012,"non_critical","LOB","Medium.Seasonal",0.0195618153364632
"200",2012,"critical","LOB","Medium.Seasonal",0.0544662309368192
"201",2013,"non_critical","LOB","Medium.Seasonal",0
"202",2013,"critical","LOB","Medium.Seasonal",0
"203",2014,"non_critical","LOB","Medium.Seasonal",0.412735849056604
"204",2014,"critical","LOB","Medium.Seasonal",0.108932461873638
"205",2015,"non_critical","LOB","Medium.Seasonal",0
"206",2015,"critical","LOB","Medium.Seasonal",0
"207",2016,"non_critical","LOB","Medium.Seasonal",0.410798122065728
"208",2016,"critical","LOB","Medium.Seasonal",0
"209",2017,"non_critical","LOB","Medium.Seasonal",1.11111111111111
"210",2017,"critical","LOB","Medium.Seasonal",0
"211",2010,"non_critical","ROB","Medium.Seasonal",65.6547349343
"212",2011,"non_critical","ROB","Medium.Seasonal",28.5377358490566
"213",2011,"critical","ROB","Medium.Seasonal",16.8572984749455
"214",2012,"non_critical","ROB","Medium.Seasonal",25.293427230047
"215",2012,"critical","ROB","Medium.Seasonal",16.1220043572985
"216",2013,"non_critical","ROB","Medium.Seasonal",23.3294025157233
"217",2013,"critical","ROB","Medium.Seasonal",6.50871459694989
"218",2014,"non_critical","ROB","Medium.Seasonal",18.2979559748428
"219",2014,"critical","ROB","Medium.Seasonal",8.30610021786493
"220",2015,"non_critical","ROB","Medium.Seasonal",23.6635220125786
"221",2015,"critical","ROB","Medium.Seasonal",11.8464052287582
"222",2016,"non_critical","ROB","Medium.Seasonal",28.8928012519562
"223",2016,"critical","ROB","Medium.Seasonal",14.5424836601307
"224",2017,"non_critical","ROB","Medium.Seasonal",40.2083333333333
"225",2017,"critical","ROB","Medium.Seasonal",8.30610021786493
"226",2010,"non_critical","MC","High.Seasonal",2.99048482102401
"227",2011,"non_critical","MC","High.Seasonal",1.25786163522013
"228",2011,"critical","MC","High.Seasonal",0.571895424836601
"229",2012,"non_critical","MC","High.Seasonal",0.860719874804382
"230",2012,"critical","MC","High.Seasonal",0.980392156862745
"231",2013,"non_critical","MC","High.Seasonal",0.393081761006289
"232",2013,"critical","MC","High.Seasonal",0.136165577342048
"233",2014,"non_critical","MC","High.Seasonal",0.963050314465409
"234",2014,"critical","MC","High.Seasonal",0.190631808278867
"235",2015,"non_critical","MC","High.Seasonal",0.471698113207547
"236",2015,"critical","MC","High.Seasonal",0.299564270152505
"237",2016,"non_critical","MC","High.Seasonal",1.52582159624413
"238",2016,"critical","MC","High.Seasonal",0.408496732026144
"239",2017,"non_critical","MC","High.Seasonal",2.36111111111111
"240",2017,"critical","MC","High.Seasonal",0.0272331154684096
"241",2010,"non_critical","LOB","High.Seasonal",1.44993203443589
"242",2011,"non_critical","LOB","High.Seasonal",0
"243",2011,"critical","LOB","High.Seasonal",0.108932461873638
"244",2012,"non_critical","LOB","High.Seasonal",0
"245",2012,"critical","LOB","High.Seasonal",0
"246",2013,"non_critical","LOB","High.Seasonal",0
"247",2013,"critical","LOB","High.Seasonal",0
"248",2014,"non_critical","LOB","High.Seasonal",0.216194968553459
"249",2014,"critical","LOB","High.Seasonal",0.0816993464052288
"250",2015,"non_critical","LOB","High.Seasonal",0
"251",2015,"critical","LOB","High.Seasonal",0
"252",2016,"non_critical","LOB","High.Seasonal",0.234741784037559
"253",2016,"critical","LOB","High.Seasonal",0
"254",2017,"non_critical","LOB","High.Seasonal",0.659722222222222
"255",2017,"critical","LOB","High.Seasonal",0
"256",2010,"non_critical","ROB","High.Seasonal",49.4336202990485
"257",2011,"non_critical","ROB","High.Seasonal",20.8922955974843
"258",2011,"critical","ROB","High.Seasonal",11.8464052287582
"259",2012,"non_critical","ROB","High.Seasonal",18.3098591549296
"260",2012,"critical","ROB","High.Seasonal",11.8191721132898
"261",2013,"non_critical","ROB","High.Seasonal",13.8168238993711
"262",2013,"critical","ROB","High.Seasonal",4.5479302832244
"263",2014,"non_critical","ROB","High.Seasonal",13.246855345912
"264",2014,"critical","ROB","High.Seasonal",6.10021786492375
"265",2015,"non_critical","ROB","High.Seasonal",14.0133647798742
"266",2015,"critical","ROB","High.Seasonal",8.95969498910675
"267",2016,"non_critical","ROB","High.Seasonal",19.0923317683881
"268",2016,"critical","ROB","High.Seasonal",10.6753812636166
"269",2017,"non_critical","ROB","High.Seasonal",33.8888888888889
"270",2017,"critical","ROB","High.Seasonal",5.66448801742919
