"","month_year","water_year","month","season","position","Node","n_days","Species","Life_Stage","Hydraulic"
"56",Jul 2011,2011,7,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"57",Aug 2011,2011,8,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"58",Sep 2011,2011,9,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"59",Oct 2011,2011,10,"non_critical","MC","LA202",32,"Steelhead","Migration","Velocity"
"60",Nov 2011,2011,11,"non_critical","MC","LA202",32,"Steelhead","Migration","Velocity"
"61",Jan 2011,2011,1,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"62",Feb 2011,2011,2,"critical","ROB","LA202",29,"Steelhead","Migration","Velocity"
"63",Mar 2011,2011,3,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"64",Apr 2011,2011,4,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"65",May 2011,2011,5,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"66",Jun 2011,2011,6,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"67",Dec 2011,2011,12,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"68",Jul 2011,2011,7,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"69",Aug 2011,2011,8,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"70",Sep 2011,2011,9,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"71",Oct 2011,2011,10,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"72",Nov 2011,2011,11,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"73",Jan 2012,2012,1,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"74",Feb 2012,2012,2,"critical","LOB","LA202",28,"Steelhead","Migration","Velocity"
"75",Mar 2012,2012,3,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"76",Apr 2012,2012,4,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"77",May 2012,2012,5,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"78",Jun 2012,2012,6,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"79",Dec 2012,2012,12,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"80",Jul 2012,2012,7,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"81",Aug 2012,2012,8,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"82",Sep 2012,2012,9,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"83",Oct 2012,2012,10,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"84",Nov 2012,2012,11,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"85",Jan 2012,2012,1,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"86",Feb 2012,2012,2,"critical","MC","LA202",28,"Steelhead","Migration","Velocity"
"87",Mar 2012,2012,3,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"88",Apr 2012,2012,4,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"89",May 2012,2012,5,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"90",Jun 2012,2012,6,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"91",Dec 2012,2012,12,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"92",Jul 2012,2012,7,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"93",Aug 2012,2012,8,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"94",Sep 2012,2012,9,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"95",Oct 2012,2012,10,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"96",Nov 2012,2012,11,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"97",Jan 2012,2012,1,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"98",Feb 2012,2012,2,"critical","ROB","LA202",28,"Steelhead","Migration","Velocity"
"99",Mar 2012,2012,3,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"100",Apr 2012,2012,4,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"101",May 2012,2012,5,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"102",Jun 2012,2012,6,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"103",Dec 2012,2012,12,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"104",Jul 2012,2012,7,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"105",Aug 2012,2012,8,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"106",Sep 2012,2012,9,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"107",Oct 2012,2012,10,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"108",Nov 2012,2012,11,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"109",Jan 2013,2013,1,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"110",Feb 2013,2013,2,"critical","LOB","LA202",28,"Steelhead","Migration","Velocity"
"111",Mar 2013,2013,3,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"112",Apr 2013,2013,4,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"113",May 2013,2013,5,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"114",Jun 2013,2013,6,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"115",Dec 2013,2013,12,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"116",Jul 2013,2013,7,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"117",Aug 2013,2013,8,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"118",Sep 2013,2013,9,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"119",Oct 2013,2013,10,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"120",Nov 2013,2013,11,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"121",Jan 2013,2013,1,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"122",Feb 2013,2013,2,"critical","MC","LA202",27,"Steelhead","Migration","Velocity"
"123",Mar 2013,2013,3,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"124",Apr 2013,2013,4,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"125",May 2013,2013,5,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"126",Jun 2013,2013,6,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"127",Dec 2013,2013,12,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"128",Jul 2013,2013,7,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"129",Aug 2013,2013,8,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"130",Sep 2013,2013,9,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"131",Oct 2013,2013,10,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"132",Nov 2013,2013,11,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"133",Jan 2013,2013,1,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"134",Feb 2013,2013,2,"critical","ROB","LA202",28,"Steelhead","Migration","Velocity"
"135",Mar 2013,2013,3,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"136",Apr 2013,2013,4,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"137",May 2013,2013,5,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"138",Jun 2013,2013,6,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"139",Dec 2013,2013,12,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"140",Jul 2013,2013,7,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"141",Aug 2013,2013,8,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"142",Sep 2013,2013,9,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"143",Oct 2013,2013,10,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"144",Nov 2013,2013,11,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"145",Jan 2014,2014,1,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"146",Feb 2014,2014,2,"critical","LOB","LA202",28,"Steelhead","Migration","Velocity"
"147",Mar 2014,2014,3,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"148",Apr 2014,2014,4,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"149",May 2014,2014,5,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"150",Jun 2014,2014,6,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"151",Dec 2014,2014,12,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"152",Jul 2014,2014,7,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"153",Aug 2014,2014,8,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"154",Sep 2014,2014,9,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"155",Oct 2014,2014,10,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"156",Nov 2014,2014,11,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"157",Jan 2014,2014,1,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"158",Feb 2014,2014,2,"critical","MC","LA202",28,"Steelhead","Migration","Velocity"
"159",Mar 2014,2014,3,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"160",Apr 2014,2014,4,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"161",May 2014,2014,5,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"162",Jun 2014,2014,6,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"163",Dec 2014,2014,12,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"164",Jul 2014,2014,7,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"165",Aug 2014,2014,8,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"166",Sep 2014,2014,9,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"167",Oct 2014,2014,10,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"168",Nov 2014,2014,11,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"169",Jan 2014,2014,1,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"170",Feb 2014,2014,2,"critical","ROB","LA202",28,"Steelhead","Migration","Velocity"
"171",Mar 2014,2014,3,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"172",Apr 2014,2014,4,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"173",May 2014,2014,5,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"174",Jun 2014,2014,6,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"175",Dec 2014,2014,12,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"176",Jul 2014,2014,7,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"177",Aug 2014,2014,8,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"178",Sep 2014,2014,9,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"179",Oct 2014,2014,10,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"180",Nov 2014,2014,11,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"181",Jan 2015,2015,1,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"182",Feb 2015,2015,2,"critical","LOB","LA202",29,"Steelhead","Migration","Velocity"
"183",Mar 2015,2015,3,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"184",Apr 2015,2015,4,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"185",May 2015,2015,5,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"186",Jun 2015,2015,6,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"187",Dec 2015,2015,12,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"188",Jul 2015,2015,7,"non_critical","LOB","LA202",32,"Steelhead","Migration","Velocity"
"189",Aug 2015,2015,8,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"190",Sep 2015,2015,9,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"191",Oct 2015,2015,10,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"192",Nov 2015,2015,11,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"193",Jan 2015,2015,1,"critical","MC","LA202",33,"Steelhead","Migration","Velocity"
"194",Feb 2015,2015,2,"critical","MC","LA202",29,"Steelhead","Migration","Velocity"
"195",Mar 2015,2015,3,"critical","MC","LA202",32,"Steelhead","Migration","Velocity"
"196",Apr 2015,2015,4,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"197",May 2015,2015,5,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"198",Jun 2015,2015,6,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"199",Dec 2015,2015,12,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"200",Jul 2015,2015,7,"non_critical","MC","LA202",32,"Steelhead","Migration","Velocity"
"201",Aug 2015,2015,8,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"202",Sep 2015,2015,9,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"203",Oct 2015,2015,10,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"204",Nov 2015,2015,11,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"205",Jan 2015,2015,1,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"206",Feb 2015,2015,2,"critical","ROB","LA202",29,"Steelhead","Migration","Velocity"
"207",Mar 2015,2015,3,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"208",Apr 2015,2015,4,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"209",May 2015,2015,5,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"210",Jun 2015,2015,6,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"211",Dec 2015,2015,12,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"212",Jul 2015,2015,7,"non_critical","ROB","LA202",32,"Steelhead","Migration","Velocity"
"213",Aug 2015,2015,8,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"214",Sep 2015,2015,9,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"215",Oct 2015,2015,10,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"216",Nov 2015,2015,11,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"217",Jan 2016,2016,1,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"218",Feb 2016,2016,2,"critical","LOB","LA202",28,"Steelhead","Migration","Velocity"
"219",Mar 2016,2016,3,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"220",Apr 2016,2016,4,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"221",May 2016,2016,5,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"222",Jun 2016,2016,6,"critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"223",Dec 2016,2016,12,"critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"224",Jul 2016,2016,7,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"225",Aug 2016,2016,8,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"226",Sep 2016,2016,9,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"227",Oct 2016,2016,10,"non_critical","LOB","LA202",31,"Steelhead","Migration","Velocity"
"228",Nov 2016,2016,11,"non_critical","LOB","LA202",30,"Steelhead","Migration","Velocity"
"229",Jan 2016,2016,1,"critical","MC","LA202",33,"Steelhead","Migration","Velocity"
"230",Feb 2016,2016,2,"critical","MC","LA202",29,"Steelhead","Migration","Velocity"
"231",Mar 2016,2016,3,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"232",Apr 2016,2016,4,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"233",May 2016,2016,5,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"234",Jun 2016,2016,6,"critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"235",Dec 2016,2016,12,"critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"236",Jul 2016,2016,7,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"237",Aug 2016,2016,8,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"238",Sep 2016,2016,9,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"239",Oct 2016,2016,10,"non_critical","MC","LA202",31,"Steelhead","Migration","Velocity"
"240",Nov 2016,2016,11,"non_critical","MC","LA202",30,"Steelhead","Migration","Velocity"
"241",Jan 2016,2016,1,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"242",Feb 2016,2016,2,"critical","ROB","LA202",28,"Steelhead","Migration","Velocity"
"243",Mar 2016,2016,3,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"244",Apr 2016,2016,4,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"245",May 2016,2016,5,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"246",Jun 2016,2016,6,"critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"247",Dec 2016,2016,12,"critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"248",Jul 2016,2016,7,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"249",Aug 2016,2016,8,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"250",Sep 2016,2016,9,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
"251",Oct 2016,2016,10,"non_critical","ROB","LA202",31,"Steelhead","Migration","Velocity"
"252",Nov 2016,2016,11,"non_critical","ROB","LA202",30,"Steelhead","Migration","Velocity"
