"","month_year","water_year","month","season","position","Node","n_days","Species","Life_Stage","Hydraulic"
"179",Oct 2014,2014,10,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"180",Nov 2014,2014,11,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"181",Jan 2015,2015,1,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"182",Feb 2015,2015,2,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"183",Mar 2015,2015,3,"critical","LOB","GLEN",1,"Steelhead","Migration","Depth"
"184",Apr 2015,2015,4,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"185",May 2015,2015,5,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"186",Jun 2015,2015,6,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"187",Dec 2015,2015,12,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"188",Jul 2015,2015,7,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"189",Aug 2015,2015,8,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"190",Sep 2015,2015,9,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"191",Oct 2015,2015,10,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"192",Nov 2015,2015,11,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"193",Jan 2015,2015,1,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"194",Feb 2015,2015,2,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"195",Mar 2015,2015,3,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"196",Apr 2015,2015,4,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"197",May 2015,2015,5,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"198",Jun 2015,2015,6,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"199",Dec 2015,2015,12,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"200",Jul 2015,2015,7,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"201",Aug 2015,2015,8,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"202",Sep 2015,2015,9,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"203",Oct 2015,2015,10,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"204",Nov 2015,2015,11,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"205",Jan 2015,2015,1,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"206",Feb 2015,2015,2,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"207",Mar 2015,2015,3,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"208",Apr 2015,2015,4,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"209",May 2015,2015,5,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"210",Jun 2015,2015,6,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"211",Dec 2015,2015,12,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"212",Jul 2015,2015,7,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"213",Aug 2015,2015,8,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"214",Sep 2015,2015,9,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"215",Oct 2015,2015,10,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"216",Nov 2015,2015,11,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"217",Jan 2016,2016,1,"critical","LOB","GLEN",9,"Steelhead","Migration","Depth"
"218",Feb 2016,2016,2,"critical","LOB","GLEN",20,"Steelhead","Migration","Depth"
"219",Mar 2016,2016,3,"critical","LOB","GLEN",20,"Steelhead","Migration","Depth"
"220",Apr 2016,2016,4,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"221",May 2016,2016,5,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"222",Jun 2016,2016,6,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"223",Dec 2016,2016,12,"critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"224",Jul 2016,2016,7,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"225",Aug 2016,2016,8,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"226",Sep 2016,2016,9,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"227",Oct 2016,2016,10,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"228",Nov 2016,2016,11,"non_critical","LOB","GLEN",0,"Steelhead","Migration","Depth"
"229",Jan 2016,2016,1,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"230",Feb 2016,2016,2,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"231",Mar 2016,2016,3,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"232",Apr 2016,2016,4,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"233",May 2016,2016,5,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"234",Jun 2016,2016,6,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"235",Dec 2016,2016,12,"critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"236",Jul 2016,2016,7,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"237",Aug 2016,2016,8,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"238",Sep 2016,2016,9,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"239",Oct 2016,2016,10,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"240",Nov 2016,2016,11,"non_critical","MC","GLEN",0,"Steelhead","Migration","Depth"
"241",Jan 2016,2016,1,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"242",Feb 2016,2016,2,"critical","ROB","GLEN",1,"Steelhead","Migration","Depth"
"243",Mar 2016,2016,3,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"244",Apr 2016,2016,4,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"245",May 2016,2016,5,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"246",Jun 2016,2016,6,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"247",Dec 2016,2016,12,"critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"248",Jul 2016,2016,7,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"249",Aug 2016,2016,8,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"250",Sep 2016,2016,9,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"251",Oct 2016,2016,10,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
"252",Nov 2016,2016,11,"non_critical","ROB","GLEN",0,"Steelhead","Migration","Depth"
