"","pos_code","Node","Species","Life_Stage","Hydraulic","TimePeriod","position","Overall_Class_Year","sp_code","ClassOrder","Check_Class"
"257","F37BLow_LOB","F37BLow","SAS","Adult","Depth","Annual","LOB","Low","SAS_Adult","1","Low"
"258","F37BLow_LOB","F37BLow","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"259","F37BLow_LOB","F37BLow","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"260","F37BLow_LOB","F37BLow","Steelhead","Migration_Prolonged","Velocity","critical","LOB","Low","Steelhead_Migration_Prolonged","1","Low"
"261","F37BLow_LOB","F37BLow","Steelhead","Migration_Prolonged","Depth","critical","LOB","Low","Steelhead_Migration_Prolonged","1","Low"
"262","F37BLow_LOB","F37BLow","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"263","F37BLow_LOB","F37BLow","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"264","F37BLow_LOB","F37BLow","SAS","Juvenile","Velocity","summer","LOB","Low","SAS_Juvenile","1","Low"
"265","F37BLow_LOB","F37BLow","SAS","Juvenile","Depth","critical","LOB","Low","SAS_Juvenile","1","Low"
"266","F37BLow_LOB","F37BLow","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"267","F37BLow_LOB","F37BLow","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"268","F37BLow_LOB","F37BLow","Willow","Adult","StreamPower","Annual","LOB","High","Willow_Adult","3","High"
"269","F37BLow_MC","F37BLow","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"270","F37BLow_MC","F37BLow","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"271","F37BLow_MC","F37BLow","Cladophora","Adult","Depth","critical","MC","Low","Cladophora_Adult","1","Low"
"272","F37BLow_MC","F37BLow","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"273","F37BLow_MC","F37BLow","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"274","F37BLow_MC","F37BLow","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"275","F37BLow_MC","F37BLow","Willow","Seedling","Shear","critical","MC","Low","Willow_Seedling","1","Low"
"276","F37BLow_MC","F37BLow","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","Low"
"277","F37BLow_MC","F37BLow","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"278","F37BLow_MC","F37BLow","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"279","F37BLow_MC","F37BLow","Typha","Adult","Velocity","Annual","MC","Low","Typha_Adult","1","Low"
"280","F37BLow_MC","F37BLow","Typha","Adult","Depth","Annual","MC","Low","Typha_Adult","1","Low"
"281","F37BLow_MC","F37BLow","SAS","Adult","Depth","Annual","MC","Low","SAS_Adult","1","Low"
"282","F37BLow_MC","F37BLow","SAS","Adult","Velocity","Annual","MC","Low","SAS_Adult","1","Low"
"283","F37BLow_MC","F37BLow","Steelhead","Migration_Prolonged","Velocity","critical","MC","Low","Steelhead_Migration_Prolonged","1","Low"
"284","F37BLow_MC","F37BLow","Steelhead","Migration_Prolonged","Depth","critical","MC","Low","Steelhead_Migration_Prolonged","1","Low"
"285","F37BLow_MC","F37BLow","SAS","Juvenile","Velocity","summer","MC","Low","SAS_Juvenile","1","Low"
"286","F37BLow_MC","F37BLow","SAS","Juvenile","Depth","critical","MC","Low","SAS_Juvenile","1","Low"
"287","F37BLow_MC","F37BLow","Steelhead","Migration","Velocity","critical","MC","Low","Steelhead_Migration","1","Low"
"288","F37BLow_MC","F37BLow","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"289","F37BLow_MC","F37BLow","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"290","F37BLow_ROB","F37BLow","Willow","Seedling","Shear","critical","ROB","Low","Willow_Seedling","1","Low"
"291","F37BLow_ROB","F37BLow","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","Low"
"292","F37BLow_ROB","F37BLow","SAS","Fry","Velocity","critical","ROB","Partial","SAS_Fry","2","Low"
"293","F37BLow_ROB","F37BLow","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"294","F37BLow_ROB","F37BLow","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Low"
"295","F37BLow_ROB","F37BLow","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"296","F37BLow_ROB","F37BLow","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"297","F37BLow_ROB","F37BLow","Cladophora","Adult","Depth","critical","ROB","Partial","Cladophora_Adult","2","Low"
"298","F37BLow_ROB","F37BLow","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"299","F37BLow_ROB","F37BLow","Steelhead","Migration_Prolonged","Velocity","critical","ROB","Partial","Steelhead_Migration_Prolonged","2","Low"
"300","F37BLow_ROB","F37BLow","Steelhead","Migration_Prolonged","Depth","critical","ROB","Low","Steelhead_Migration_Prolonged","1","Low"
"301","F37BLow_ROB","F37BLow","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"302","F37BLow_ROB","F37BLow","Steelhead","Migration","Velocity","critical","ROB","Partial","Steelhead_Migration","2","Low"
"303","F37BLow_ROB","F37BLow","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"304","F37BLow_ROB","F37BLow","SAS","Juvenile","Depth","critical","ROB","Low","SAS_Juvenile","1","Low"
"305","F37BLow_ROB","F37BLow","SAS","Juvenile","Velocity","summer","ROB","Low","SAS_Juvenile","1","Low"
"306","F37BLow_ROB","F37BLow","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"307","F37BLow_ROB","F37BLow","Steelhead","Smolts","Depth","critical","ROB","Partial","Steelhead_Smolts","2","Partial"
"308","F37BLow_ROB","F37BLow","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"309","F37BLow_ROB","F37BLow","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"310","F37BLow_ROB","F37BLow","Willow","Adult","StreamPower","Annual","ROB","High","Willow_Adult","3","High"
"311","F45B_MC","F45B","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"312","F45B_MC","F45B","Cladophora","Adult","Depth","critical","MC","Low","Cladophora_Adult","1","Low"
"313","F45B_MC","F45B","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"314","F45B_MC","F45B","Steelhead","Migration_Prolonged","Velocity","critical","MC","Low","Steelhead_Migration_Prolonged","1","Low"
"315","F45B_MC","F45B","Steelhead","Migration_Prolonged","Depth","critical","MC","Low","Steelhead_Migration_Prolonged","1","Low"
"316","F45B_MC","F45B","Willow","Seedling","Shear","critical","MC","High","Willow_Seedling","3","High"
"317","F45B_MC","F45B","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","High"
"318","F45B_MC","F45B","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"319","F45B_MC","F45B","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"320","F45B_MC","F45B","SAS","Adult","Velocity","Annual","MC","Low","SAS_Adult","1","Low"
"321","F45B_MC","F45B","SAS","Adult","Depth","Annual","MC","Low","SAS_Adult","1","Low"
"322","F45B_MC","F45B","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"323","F45B_MC","F45B","SAS","Juvenile","Velocity","summer","MC","Low","SAS_Juvenile","1","Low"
"324","F45B_MC","F45B","SAS","Juvenile","Depth","critical","MC","Low","SAS_Juvenile","1","Low"
"325","F45B_MC","F45B","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"326","F45B_MC","F45B","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"327","F45B_MC","F45B","Steelhead","Migration","Velocity","critical","MC","Low","Steelhead_Migration","1","Low"
"328","F45B_MC","F45B","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"329","F45B_MC","F45B","Typha","Adult","Velocity","Annual","MC","Low","Typha_Adult","1","Low"
"330","F45B_MC","F45B","Typha","Adult","Depth","Annual","MC","Low","Typha_Adult","1","Low"
"331","F45B_MC","F45B","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"332","F57C_LOB","F57C","Cladophora","Adult","Velocity","critical","LOB","High","Cladophora_Adult","3","High"
"333","F57C_LOB","F57C","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","High"
"334","F57C_LOB","F57C","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","High"
"335","F57C_LOB","F57C","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"336","F57C_LOB","F57C","SAS","Adult","Depth","Annual","LOB","High","SAS_Adult","3","Low"
"337","F57C_LOB","F57C","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"338","F57C_LOB","F57C","SAS","Juvenile","Depth","critical","LOB","High","SAS_Juvenile","3","Low"
"339","F57C_LOB","F57C","SAS","Juvenile","Velocity","summer","LOB","Low","SAS_Juvenile","1","Low"
"340","F57C_LOB","F57C","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"341","F57C_LOB","F57C","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"342","F57C_LOB","F57C","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","High"
"343","F57C_LOB","F57C","Steelhead","Migration","Depth","critical","LOB","High","Steelhead_Migration","3","High"
"344","F57C_LOB","F57C","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","High"
"345","F57C_LOB","F57C","Willow","Adult","StreamPower","Annual","LOB","High","Willow_Adult","3","High"
"346","F57C_LOB","F57C","Steelhead","Migration_Prolonged","Depth","critical","LOB","High","Steelhead_Migration_Prolonged","3","High"
"347","F57C_LOB","F57C","Steelhead","Migration_Prolonged","Velocity","critical","LOB","High","Steelhead_Migration_Prolonged","3","High"
"348","F57C_LOB","F57C","Typha","Adult","Velocity","Annual","LOB","Low","Typha_Adult","1","Low"
"349","F57C_LOB","F57C","Typha","Adult","Depth","Annual","LOB","High","Typha_Adult","3","Low"
"350","F57C_LOB","F57C","Willow","Seedling","Shear","critical","LOB","Partial","Willow_Seedling","2","Low"
"351","F57C_LOB","F57C","Willow","Seedling","Depth","critical","LOB","Low","Willow_Seedling","1","Low"
"352","F57C_MC","F57C","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"353","F57C_MC","F57C","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"354","F57C_MC","F57C","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"355","F57C_MC","F57C","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"356","F57C_MC","F57C","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"357","F57C_MC","F57C","Steelhead","Migration","Depth","critical","MC","High","Steelhead_Migration","3","High"
"358","F57C_MC","F57C","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
"359","F57C_MC","F57C","SAS","Juvenile","Depth","critical","MC","Partial","SAS_Juvenile","2","Partial"
"360","F57C_MC","F57C","SAS","Juvenile","Velocity","summer","MC","Partial","SAS_Juvenile","2","Partial"
"361","F57C_MC","F57C","Willow","Seedling","Shear","critical","MC","Partial","Willow_Seedling","2","Partial"
"362","F57C_MC","F57C","Willow","Seedling","Depth","critical","MC","Partial","Willow_Seedling","2","Partial"
"363","F57C_MC","F57C","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"364","F57C_MC","F57C","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"365","F57C_MC","F57C","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"366","F57C_MC","F57C","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"367","F57C_MC","F57C","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"368","F57C_MC","F57C","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"369","F57C_MC","F57C","Steelhead","Migration_Prolonged","Depth","critical","MC","High","Steelhead_Migration_Prolonged","3","High"
"370","F57C_MC","F57C","Steelhead","Migration_Prolonged","Velocity","critical","MC","High","Steelhead_Migration_Prolonged","3","High"
"371","F57C_MC","F57C","Typha","Seedling","Depth","critical","MC","Partial","Typha_Seedling","2","Partial"
"372","F57C_ROB","F57C","Willow","Germination","Depth","critical","ROB","Low","Willow_Germination","1","Low"
"373","F57C_ROB","F57C","SAS","Adult","Depth","Annual","ROB","Low","SAS_Adult","1","Low"
"374","F57C_ROB","F57C","SAS","Adult","Velocity","Annual","ROB","Low","SAS_Adult","1","Low"
"375","F57C_ROB","F57C","Steelhead","Migration","Velocity","critical","ROB","Low","Steelhead_Migration","1","Low"
"376","F57C_ROB","F57C","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"377","F57C_ROB","F57C","Steelhead","Migration_Prolonged","Depth","critical","ROB","Low","Steelhead_Migration_Prolonged","1","Low"
"378","F57C_ROB","F57C","Steelhead","Migration_Prolonged","Velocity","critical","ROB","Low","Steelhead_Migration_Prolonged","1","Low"
"379","F57C_ROB","F57C","Willow","Seedling","Shear","critical","ROB","High","Willow_Seedling","3","High"
"380","F57C_ROB","F57C","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","High"
"381","F57C_ROB","F57C","SAS","Juvenile","Depth","critical","ROB","Low","SAS_Juvenile","1","Low"
"382","F57C_ROB","F57C","SAS","Juvenile","Velocity","summer","ROB","Low","SAS_Juvenile","1","Low"
"383","F57C_ROB","F57C","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"384","F57C_ROB","F57C","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"385","F57C_ROB","F57C","Cladophora","Adult","Depth","critical","ROB","Low","Cladophora_Adult","1","Low"
"386","F57C_ROB","F57C","Steelhead","Smolts","Depth","critical","ROB","Low","Steelhead_Smolts","1","Low"
"387","F57C_ROB","F57C","Typha","Adult","Velocity","Annual","ROB","Low","Typha_Adult","1","Low"
"388","F57C_ROB","F57C","Typha","Adult","Depth","Annual","ROB","Low","Typha_Adult","1","Low"
"389","F57C_ROB","F57C","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"390","F57C_ROB","F57C","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"391","F57C_ROB","F57C","Willow","Adult","StreamPower","Annual","ROB","High","Willow_Adult","3","High"
"392","F57C_ROB","F57C","Typha","Seedling","Depth","critical","ROB","Low","Typha_Seedling","1","Low"
"393","GLEN_LOB","GLEN","Willow","Adult","StreamPower","Annual","LOB","High","Willow_Adult","3","High"
"394","GLEN_LOB","GLEN","Steelhead","Migration","Velocity","critical","LOB","High","Steelhead_Migration","3","High"
"395","GLEN_LOB","GLEN","Steelhead","Migration","Depth","critical","LOB","High","Steelhead_Migration","3","High"
"396","GLEN_LOB","GLEN","Steelhead","Migration_Prolonged","Depth","critical","LOB","High","Steelhead_Migration_Prolonged","3","High"
"397","GLEN_LOB","GLEN","Steelhead","Migration_Prolonged","Velocity","critical","LOB","High","Steelhead_Migration_Prolonged","3","High"
"398","GLEN_LOB","GLEN","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"399","GLEN_LOB","GLEN","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","Low"
"400","GLEN_LOB","GLEN","Cladophora","Adult","Depth","critical","LOB","High","Cladophora_Adult","3","Low"
"401","GLEN_LOB","GLEN","SAS","Juvenile","Depth","critical","LOB","High","SAS_Juvenile","3","Partial"
"402","GLEN_LOB","GLEN","SAS","Juvenile","Velocity","summer","LOB","Partial","SAS_Juvenile","2","Partial"
"403","GLEN_LOB","GLEN","Steelhead","Smolts","Depth","critical","LOB","High","Steelhead_Smolts","3","High"
"404","GLEN_LOB","GLEN","Typha","Adult","Velocity","Annual","LOB","Partial","Typha_Adult","2","Partial"
"405","GLEN_LOB","GLEN","Typha","Adult","Depth","Annual","LOB","Partial","Typha_Adult","2","Partial"
"406","GLEN_LOB","GLEN","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"407","GLEN_LOB","GLEN","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"408","GLEN_LOB","GLEN","SAS","Adult","Velocity","Annual","LOB","Partial","SAS_Adult","2","Partial"
"409","GLEN_LOB","GLEN","SAS","Adult","Depth","Annual","LOB","Partial","SAS_Adult","2","Partial"
"410","GLEN_LOB","GLEN","Willow","Seedling","Shear","critical","LOB","Partial","Willow_Seedling","2","Partial"
"411","GLEN_LOB","GLEN","Willow","Seedling","Depth","critical","LOB","Partial","Willow_Seedling","2","Partial"
"412","GLEN_LOB","GLEN","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"413","GLEN_MC","GLEN","Steelhead","Migration","Depth","critical","MC","Low","Steelhead_Migration","1","Low"
"414","GLEN_MC","GLEN","Steelhead","Migration","Velocity","critical","MC","Low","Steelhead_Migration","1","Low"
"415","GLEN_MC","GLEN","Steelhead","Migration_Prolonged","Depth","critical","MC","Low","Steelhead_Migration_Prolonged","1","Low"
"416","GLEN_MC","GLEN","Steelhead","Migration_Prolonged","Velocity","critical","MC","Low","Steelhead_Migration_Prolonged","1","Low"
"417","GLEN_MC","GLEN","SAS","Adult","Velocity","Annual","MC","Low","SAS_Adult","1","Low"
"418","GLEN_MC","GLEN","SAS","Adult","Depth","Annual","MC","Low","SAS_Adult","1","Low"
"419","GLEN_MC","GLEN","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"420","GLEN_MC","GLEN","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"421","GLEN_MC","GLEN","Cladophora","Adult","Depth","critical","MC","Low","Cladophora_Adult","1","Low"
"422","GLEN_MC","GLEN","SAS","Juvenile","Depth","critical","MC","Low","SAS_Juvenile","1","Low"
"423","GLEN_MC","GLEN","SAS","Juvenile","Velocity","summer","MC","Low","SAS_Juvenile","1","Low"
"424","GLEN_MC","GLEN","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"425","GLEN_MC","GLEN","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"426","GLEN_MC","GLEN","Typha","Adult","Velocity","Annual","MC","Low","Typha_Adult","1","Low"
"427","GLEN_MC","GLEN","Typha","Adult","Depth","Annual","MC","Low","Typha_Adult","1","Low"
"428","GLEN_MC","GLEN","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"429","GLEN_MC","GLEN","Willow","Seedling","Shear","critical","MC","Partial","Willow_Seedling","2","Partial"
"430","GLEN_MC","GLEN","Willow","Seedling","Depth","critical","MC","High","Willow_Seedling","3","Partial"
"431","GLEN_MC","GLEN","Steelhead","Smolts","Depth","critical","MC","Low","Steelhead_Smolts","1","Low"
"432","GLEN_MC","GLEN","Willow","Germination","Depth","critical","MC","Low","Willow_Germination","1","Low"
"433","GLEN_MC","GLEN","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"434","GLEN_ROB","GLEN","SAS","Adult","Velocity","Annual","ROB","Partial","SAS_Adult","2","Partial"
"435","GLEN_ROB","GLEN","SAS","Adult","Depth","Annual","ROB","Partial","SAS_Adult","2","Partial"
"436","GLEN_ROB","GLEN","Typha","Adult","Velocity","Annual","ROB","Partial","Typha_Adult","2","Partial"
"437","GLEN_ROB","GLEN","Typha","Adult","Depth","Annual","ROB","Partial","Typha_Adult","2","Partial"
"438","GLEN_ROB","GLEN","Willow","Seedling","Depth","critical","ROB","High","Willow_Seedling","3","Partial"
"439","GLEN_ROB","GLEN","Willow","Seedling","Shear","critical","ROB","Partial","Willow_Seedling","2","Partial"
"440","GLEN_ROB","GLEN","SAS","Fry","Depth","critical","ROB","Low","SAS_Fry","1","Low"
"441","GLEN_ROB","GLEN","SAS","Fry","Velocity","critical","ROB","Low","SAS_Fry","1","Low"
"442","GLEN_ROB","GLEN","Steelhead","Migration_Prolonged","Depth","critical","ROB","Low","Steelhead_Migration_Prolonged","1","Low"
"443","GLEN_ROB","GLEN","Steelhead","Migration_Prolonged","Velocity","critical","ROB","High","Steelhead_Migration_Prolonged","3","Low"
"444","GLEN_ROB","GLEN","Cladophora","Adult","Velocity","critical","ROB","Low","Cladophora_Adult","1","Low"
"445","GLEN_ROB","GLEN","Cladophora","Adult","Depth","critical","ROB","High","Cladophora_Adult","3","Low"
"446","GLEN_ROB","GLEN","Cladophora","Adult","Shear Stress","critical","ROB","High","Cladophora_Adult","3","Low"
"447","GLEN_ROB","GLEN","Steelhead","Migration","Velocity","critical","ROB","High","Steelhead_Migration","3","Low"
"448","GLEN_ROB","GLEN","Steelhead","Migration","Depth","critical","ROB","Low","Steelhead_Migration","1","Low"
"449","GLEN_ROB","GLEN","SAS","Juvenile","Depth","critical","ROB","Partial","SAS_Juvenile","2","Partial"
"450","GLEN_ROB","GLEN","SAS","Juvenile","Velocity","summer","ROB","Partial","SAS_Juvenile","2","Partial"
"451","GLEN_ROB","GLEN","Willow","Adult","StreamPower","Annual","ROB","High","Willow_Adult","3","High"
"452","GLEN_ROB","GLEN","Steelhead","Smolts","Depth","critical","ROB","Partial","Steelhead_Smolts","2","Partial"
"453","GLEN_ROB","GLEN","Typha","Seedling","Depth","critical","ROB","Partial","Typha_Seedling","2","Partial"
"454","LA1_MC","LA1","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"455","LA1_MC","LA1","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"456","LA1_MC","LA1","Steelhead","Migration_Prolonged","Depth","critical","MC","High","Steelhead_Migration_Prolonged","3","High"
"457","LA1_MC","LA1","Steelhead","Migration_Prolonged","Velocity","critical","MC","High","Steelhead_Migration_Prolonged","3","High"
"458","LA1_MC","LA1","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
"459","LA1_MC","LA1","Steelhead","Migration","Depth","critical","MC","High","Steelhead_Migration","3","High"
"460","LA1_MC","LA1","SAS","Fry","Velocity","critical","MC","Low","SAS_Fry","1","Low"
"461","LA1_MC","LA1","SAS","Fry","Depth","critical","MC","Low","SAS_Fry","1","Low"
"462","LA1_MC","LA1","Steelhead","Smolts","Depth","critical","MC","High","Steelhead_Smolts","3","High"
"463","LA1_MC","LA1","Willow","Seedling","Depth","critical","MC","Partial","Willow_Seedling","2","Low"
"464","LA1_MC","LA1","Willow","Seedling","Shear","critical","MC","Low","Willow_Seedling","1","Low"
"465","LA1_MC","LA1","Typha","Adult","Depth","Annual","MC","High","Typha_Adult","3","Partial"
"466","LA1_MC","LA1","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"467","LA1_MC","LA1","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"468","LA1_MC","LA1","SAS","Juvenile","Velocity","summer","MC","Partial","SAS_Juvenile","2","Partial"
"469","LA1_MC","LA1","SAS","Juvenile","Depth","critical","MC","High","SAS_Juvenile","3","Partial"
"470","LA1_MC","LA1","Cladophora","Adult","Velocity","critical","MC","Low","Cladophora_Adult","1","Low"
"471","LA1_MC","LA1","Cladophora","Adult","Depth","critical","MC","High","Cladophora_Adult","3","Low"
"472","LA1_MC","LA1","Cladophora","Adult","Shear Stress","critical","MC","High","Cladophora_Adult","3","Low"
"473","LA1_MC","LA1","Typha","Seedling","Depth","critical","MC","Low","Typha_Seedling","1","Low"
"474","LA11_LOB","LA11","Willow","Adult","StreamPower","Annual","LOB","High","Willow_Adult","3","High"
"475","LA11_LOB","LA11","SAS","Juvenile","Velocity","summer","LOB","Low","SAS_Juvenile","1","Low"
"476","LA11_LOB","LA11","SAS","Juvenile","Depth","critical","LOB","Low","SAS_Juvenile","1","Low"
"477","LA11_LOB","LA11","Willow","Germination","Depth","critical","LOB","Low","Willow_Germination","1","Low"
"478","LA11_LOB","LA11","Steelhead","Migration","Velocity","critical","LOB","Low","Steelhead_Migration","1","Low"
"479","LA11_LOB","LA11","Steelhead","Migration","Depth","critical","LOB","Low","Steelhead_Migration","1","Low"
"480","LA11_LOB","LA11","Typha","Adult","Depth","Annual","LOB","Low","Typha_Adult","1","Low"
"481","LA11_LOB","LA11","Typha","Adult","Velocity","Annual","LOB","Low","Typha_Adult","1","Low"
"482","LA11_LOB","LA11","SAS","Adult","Velocity","Annual","LOB","Low","SAS_Adult","1","Low"
"483","LA11_LOB","LA11","SAS","Adult","Depth","Annual","LOB","Low","SAS_Adult","1","Low"
"484","LA11_LOB","LA11","Cladophora","Adult","Depth","critical","LOB","Low","Cladophora_Adult","1","Low"
"485","LA11_LOB","LA11","Cladophora","Adult","Shear Stress","critical","LOB","High","Cladophora_Adult","3","Low"
"486","LA11_LOB","LA11","Cladophora","Adult","Velocity","critical","LOB","Low","Cladophora_Adult","1","Low"
"487","LA11_LOB","LA11","Steelhead","Migration_Prolonged","Velocity","critical","LOB","Low","Steelhead_Migration_Prolonged","1","Low"
"488","LA11_LOB","LA11","Steelhead","Migration_Prolonged","Depth","critical","LOB","Low","Steelhead_Migration_Prolonged","1","Low"
"489","LA11_LOB","LA11","SAS","Fry","Velocity","critical","LOB","Low","SAS_Fry","1","Low"
"490","LA11_LOB","LA11","SAS","Fry","Depth","critical","LOB","Low","SAS_Fry","1","Low"
"491","LA11_LOB","LA11","Willow","Seedling","Depth","critical","LOB","High","Willow_Seedling","3","High"
"492","LA11_LOB","LA11","Willow","Seedling","Shear","critical","LOB","High","Willow_Seedling","3","High"
"493","LA11_LOB","LA11","Steelhead","Smolts","Depth","critical","LOB","Low","Steelhead_Smolts","1","Low"
"494","LA11_LOB","LA11","Typha","Seedling","Depth","critical","LOB","Low","Typha_Seedling","1","Low"
"495","LA11_MC","LA11","Willow","Adult","StreamPower","Annual","MC","High","Willow_Adult","3","High"
"496","LA11_MC","LA11","Typha","Adult","Depth","Annual","MC","Partial","Typha_Adult","2","Partial"
"497","LA11_MC","LA11","Typha","Adult","Velocity","Annual","MC","Partial","Typha_Adult","2","Partial"
"498","LA11_MC","LA11","SAS","Juvenile","Velocity","summer","MC","Partial","SAS_Juvenile","2","Partial"
"499","LA11_MC","LA11","SAS","Juvenile","Depth","critical","MC","Partial","SAS_Juvenile","2","Partial"
"500","LA11_MC","LA11","SAS","Adult","Depth","Annual","MC","Partial","SAS_Adult","2","Partial"
"501","LA11_MC","LA11","SAS","Adult","Velocity","Annual","MC","Partial","SAS_Adult","2","Partial"
"502","LA11_MC","LA11","Willow","Seedling","Depth","critical","MC","Partial","Willow_Seedling","2","Partial"
"503","LA11_MC","LA11","Willow","Seedling","Shear","critical","MC","Partial","Willow_Seedling","2","Partial"
"504","LA11_MC","LA11","Steelhead","Migration_Prolonged","Velocity","critical","MC","High","Steelhead_Migration_Prolonged","3","High"
"505","LA11_MC","LA11","Steelhead","Migration_Prolonged","Depth","critical","MC","High","Steelhead_Migration_Prolonged","3","High"
"506","LA11_MC","LA11","Steelhead","Migration","Velocity","critical","MC","High","Steelhead_Migration","3","High"
